generacion,libro,pagina,texto,prediccion
2019,1,49,"BLOQUE lil

Cuando Victoriano Huerta usurpé la presi-
dencia, Venustiano Carranza lo desconocié y se
levanté en armas. Lo mismo hicieron los ejérci-
tos de Obreg6n, Villa y Zapata. Ademas Estados
Unidos se negé a reconocer su gobierno. Ante
esto, en agosto de 1914, Huerta dejé el pais y
Carranza entré triunfante a la ciudad de México.

Carranza ocup6 de manera interina la presiden-
cia, pero se enfrenté con muchos revolucionarios,
entre ellos Zapata y Villa, quienes no estuvieron de
acuerdo con él porque pensaban que no se identi-

ficaba con los intereses del campesinado. Los jefes

Victoriano Huerta (1845-1916). revolucionarios se reunieron en Aguascalientes y Nifio soldado
nombraron presidente a Eulalio Gutiérrez. con tambor.
Asi, los revolucionarios quedaron divididos en
dos bandos: por un lado los carrancistas, y por otro los villistas y za-
patistas. En el bando carrancista, el general Alvaro Obregon dirigié
con gran éxito el Ejército Constitucionalista. Bajo su mando las tro-
pas de Carranza lograron victorias decisivas sobre sus adversarios
en 1915.
Las ideas de reforma social quedaron plasmadas en el Plan de
Ayala y la Ley General Agraria.

lig UN DATO INTERESANTE

Muchas veces los nifios de entre siete y doce afios desempefiaron
diferentes actividades durante la lucha revolucionaria, aunque al-
gunos participaron en el combate, otros tuvieron tareas como tocar
el redoble de tambores o ejecutar la diana militar; también fueron
aguadores, caballerangos, mensajeros, centinelas y ayudaban a
cocinar.

Venustiano Carranza (1859-1920).

Entra al portal Primaria Tic: eB COMPRENDO Y APLICO
<http://basica.primariatic.

sep.gob.mx>. En la pestafia Lee los fragmentos del Plan de Ayala y de la Ley Agraria de la pagina
Busca, anota s 99 y contesta en tu cuaderno las siguientes preguntas.

™ Identifica a los autores de los documentos.

@ ,Qué proponen?

™ Qué problemas se buscaba resolver con estos decretos?
@ zQuiénes serian beneficiados con estos decretos?",Dictadura
2019,1,51,"Plan de Ayala, noviembre de 1911

Articulo 6°. Que los terrenos, montes y aguas que hayan
usurpado los hacendados [...] 0 caciques a la sombra de
la tirania [...] entraran en posesi6n de estos bienes [...] los
pueblos o ciudadanos que tengan los titulos correspon-
dientes de esas propiedades, de las cuales han sido des-
pojados por la mala fe de nuestros opresores.

Articulo 7°. En virtud de que la inmensa mayoria de los
pueblos y ciudadanos mexicanos, no son mas duefios que
del terreno que pisan, sufriendo los horrores de la miseria
sin poder mejorar su condicién social [...] por estar mo-
nopolizados en unas cuantas manos las tierras, montes y
aguas; por esta causa se expropiaran [...] a los poderosos
propietarios de ellos, a fin de que los pueblos y ciudadanos
de México obtengan ejidos, colonias, fundos legales para
pueblos o campos de sembradura o de labor.

Manuscrito original del Plan de Ayala, 1911.

Ley General Agraria, mayo de 1915

<ZZA UN DATO
| 4) INTERESANTE

prosperidad de la Republica la existencia de las gran- Durante la Revolucion Mexicana, al-

Articulo 1°. Se considera incompatible con la paz y la

gunos de los enfrentamientos tam-
bién ocurrieron en el mar. En 1914
se enfrentaron los buques Guerrero,
a favor de los federales, y el Tampi-

des propiedades territoriales.

Articulo 3°. Se declara de utilidad publica el fraccionamien-

to de las grandes propiedades territoriales. co, del lado de la Revolucion. Este

ultimo recibié el apoyo del biplano
Articulo 4°. Se expropiaran también los terrenos circundan- Sonora para lograr que el Guerrero
tes de los pueblos de indigenas en la extensién necesaria emprendiera la huida.

para repartirlos en pequefios lotes entre los habitantes de
los mismos pueblos.

Articulo 5°. Se declara igualmente de utilidad ptiblica la ex-
propiacién de los terrenos necesarios para la fundaci6én de
poblados en los lugares en que se hubiere congregado o
llegare a congregarse permanentemente un ntimero tal de
familias de labradores [...] y para la ejecucién de obras que
interesan al desarrollo de la agricultura parcelaria y de las
vias rurales de comunicacion.",Comunismo
2019,1,53,"100

BLOQUE lil

Portada de la
Constituci6n Politica
de 1917.

Mn

O INTERESANTE

La Constitucion de 1917 y sus principales
articulos

Después de la victoria del bando constitucionalista sobre Villa y
Zapata, Carranza convocé a un congreso en Querétaro con el pro-
posito de reformar la Constitucién del pais. Una nueva propuesta de
constitucién se promulgé el 5 de febrero de 1917 y es la que actual-
mente nos rige.

Esta nueva constitucién federal retomé los principios liberales
plasmados en la de 1857 e incorporé principios nacionalistas y
demandas sociales por las que el pueblo habia luchado durante la
Revolucién.

La Constitucién ha sido reformada para adaptarla a los cam-
bios de los tiempos, pero sus principios basicos siguen vigentes.
Garantiza la igualdad ante la ley de todos los ciudadanos, las libertades
de reunién, expresion y transito, asi como otros derechos funda-
mentales. Algunos de estos principios se muestran a continuacién.

Articulo 3°. Establece que la educacién que imparta el Estado
sera gratuita, laica y obligatoria.

Articulo 27. Establece que las tierras, montes, aguas y productos
del subsuelo pertenecen a la nacién. Con este articulo se reafir-
maba el aspecto social de la propiedad. Asi se sentaron las bases
del reparto agrario y la expropiacién del petrdleo.

Articulo 123. Establece las relaciones obrero-patronales: la jorna-
da laboral de ocho horas, el derecho a la seguridad y a la asis-
tencia social, el derecho a huelga, la igualdad de oportunidades
en el trabajo para todos los ciudadanos.

“La Constitucién promulgada el 5 de febrero de 1917 plasm6 las principales demandas so-
ciales, econdémicas y politicas de la Revolucién y establecié un nuevo orden, que asumi6
como su principal funcién cumplir con el programa de la Revolucién y ser el eje articulador
del desarrollo de la Nacién mexicana en el siglo xx. La nueva Constitucién mexicana, fue la
mas avanzada de su época por incorporar por vez primera los derechos sociales” (ineHRM).

En 2017 se cumplen 100 afios de su promulgaci6n. En el portal “Centenario de la Constituci6n
Politica de los Estados Unidos Mexicanos 1917” podras encontrar informaci6én, documentos,
videos, biografias y otros recursos acerca de este importante acontecimiento asi como sobre
los festejos y eventos conmemorativos. Entra a la pagina http://www.constitucion1917.gob.
mx/ y da clic en “Multimedia” o “Biblioteca”.",Populismo
2019,1,55,"La cultura revolucionaria

Durante la lucha revolucionaria participaron miles de personas,
hombres, mujeres y nifios, de diferentes grupos sociales. La mayo-
ria fueron indigenas, campesinos, rancheros, obreros y empleados,
entre otros.

La Revolucién modificé la vida de las personas, sus valores y
expresiones culturales. La violencia, los continuos traslados a otras
regiones, las penurias de la guerra, el hambre y la pobreza desa-
rraigaron a familias enteras propiciando, en medio de la guerra y
de los ejércitos federales y revolucionarios, un amplio intercambio
cultural.

La musica fue parte de la cotidianidad popular. Los ejércitos pa-
saban largas horas vigilando y en espera de un posible ataque, pero
a ratos y para entretenerse entonaban canciones o corridos, que

. . 7 . . Pregunta a tu profesor por
contaban las hazaiias e historias de los personajes o caudillos el libro dela Biblioteca

revolucionarios. Escolar: Cien corridos. Alma
de la cancién mexicana.

. * . oye an (Antologia), México, SEP,
nacional, influyendo en expresiones artisticas como la musica, la 2003 (Libros del Rincén).

pintura, la escultura, la literatura y el cine.

Con el tiempo, la Revolucién pasé a formar parte de la cultura

“La maestra rural”, detalle del mural Construccién de un nuevo mundo, 1923, Diego Rivera, edificio de la Secretaria
de Educacién Publica.",Nacionalismo
2019,1,57,"102

BLOQUE Ill

=a COMPRENDO Y APLICO

Lee con atencién el siguiente corrido y contesta
estas preguntas.

@ Qué cuenta?

@ ~En qué momento histdrico se desarrolla la
cancién?

@ {Cual fue el papel de la mujer durante la Re-
voluci6n?

™@ Habra existido Adelita?

PARA SABER MAS

Entra al portal Primaria Tic: <http://basica.
primariatic.sep.gob.mx>. En la pestafia
Busca, anota corrido.

La Adelita

En lo alto de una abrupta serrania,
acampando se encontraba un regimiento
y una moza que valiente lo seguia,
locamente enamorada del sargento.

Popular entre la tropa era Adelita,

la mujer que el sargento idolatraba;
porque a mas de ser valiente era bonita
y hasta el mismo coronel la respetaba.

Y se ofa, que decia, aquel que tanto la queria:
Si Adelita quisiera ser mi novia,

y si Adelita fuera mi mujer,

le compraria un vestido de seda

para llevaria a bailar al cuartel.

Una noche que la escolta regresaba
conduciendo entre sus filas al sargento.
por la voz de una mujer que sollozaba

la plegaria se escucho en el campamento.

Al oirla el sargento temeroso

de perder para siempre a su adorada,
ocultando su emocién bajo el embozo
a su amada le cant6 de esta manera.

Y se ofa, que decia, aquel que tanto la queria:

Si Adelita se fuera con otro,

la seguiria por tierra y por mar;

si por mar en un buque de guerra,
si por tierra en un tren militar.

Y después que termin6 Ia cruel batalla
y la tropa regreso a su campamento,
por las bajas que causara la metralla.

Muy diezmado se encontraba el regimiento.
Recordando aquel sargento sus quereres.

Los soldados que volvian de la guerra;
ofreciéndole su amor a las mujeres,
entonaban este himno de la guerra.

Y se ofa, que decia, aquel que tanto la queria:

Y si acaso yo muero en campafia
y mi cadaver en la sierra va a quedar;
Adelita por Dios te lo ruego,

Fuente: Mario Arturo Ramos, Cien corridos. Alma de la
cancién mexicana. (Antologia), México, Sep-Océano, 2003
(Libros del Rinc6n), p. 87.

que por tus ojos me vayas a llorar.",Comunismo
2019,1,59,"Temas para analizar
y reflexionar

La influencia extranjera en la moda
y el deporte

Durante el Porfiriato, la cultura y el arte de México recibieron la in-
fluencia de otros paises. La mayoria de las comunidades extranjeras
establecidas en el pais (espafiola, alemana, francesa, inglesa y esta-
dounidense) aportaron algunas de sus costumbres, modas, cono-
cimientos técnicos, laborales, culinarios y creencias religiosas, que
adoptaron principalmente los empresarios y los grupos adinerados.

Las familias de la aristocracia mexicana acostumbraban mandar

a sus hijos a estudiar al extranjero, quienes en su mayoria regresa-
ban como médicos, abogados, escritores 0 pintores y traian nuevos
conocimientos, modas e influencias artisticas.

Say

Pdblico en las tribunas del Hipédromo de la Condesa, en la ciudad de México.",Nacionalismo
2019,1,61,"104

BLOQUE Ill

ty TE

i ui
, B. e44 .
€ ¢

e: p\
. 2 ee
>
f a he

Ciclistas del Club Centenario, en la Ciudad de México.

INVESTIGO Y VALO

Observa la imagen de la pagina 105 detenida-
mente y lee los fragmentos que describen algunos
aspectos de la vida cotidiana en esa época. Des-
pués, contesta lo que se te pide.

1. De acuerdo con la imagen:

@ ~Como era la vestimenta de las mujeres?

m@ ~De qué pais proviene? ~Por qué?

2. De acuerdo con los textos:

™@ ~Qué tipo de establecimientos comerciales
se mencionan?

™ {Qué tipo de personas podian adquirir esos
articulos?

éQué paises influyeron en la moda nacional?

@ Por qué copiar lo extranjero, en lugar de de-
sarrollar algo propio?

@ Ademias de la moda, en qué otros aspectos

habra influido la cultura europea?

@ {Cuales de los establecimientos menciona-
dos atin existen?

En equipo, escriban un texto acerca de cémo
se dio la influencia extranjera en la cultura mexi-
cana.

La élite mexicana adopté rapidamente las
formas de diversién de los estadounidenses e in-
gleses. Se fundaron clubes, casinos y centros de
actividad social, deportiva y cultural. El Lakeside
Sailing Club organizaba regatas en los lagos de
Chalco y Xochimilco. El Jockey Club, el Reforma
Country Club y el Monterrey Gymnastic Club,
contaban con campos de golf, canchas de tenis, y
salas para teatro, bailes y conciertos.

La influencia francesa también fue notoria
en la vida cotidiana de la sociedad mexicana de
la época; se observé en las costumbres urbanas,
como en cafés, restaurantes, moda, diversiones,
funciones de dpera y ballet, y conciertos y bailes e
incluso, en la literatura.

También esa influencia esta presente en cons-
trucciones, como el Palacio de Bellas Artes y el edi-
ficio de Correos en la Ciudad de México; el teatro
Juarez, en Guanajuato; La Paz, en San Luis Potosi;
el teatro Manuel Doblado, en Leén; Calderén, en
Zacatecas y Peén Contreras, en Mérida.",Comunismo
2019,1,63,"La moda Muy serias y pretenciosas
Con la ultima creacién “| Achits! La mera verda...”
Dela moda caprichosa Inspirando entre otras cosas
Nuestra grave situacién Gran respeto las gravosas
Cada dia es mas apremiosa Empleaditas... jja, ja, ja!
Pues nos pone fea la cosa Y también el automévil

Esa falda pantalén Guiara con intrepidez,

Quea la mujer volver Dejando al transeunte inmovil
Déspota, esquiva, orgullosa La “chofera” del inglés

Si se quiere hasta imperiosa Y esta seguro su cliente

Mas que un hombre... jja,ja, ja! © Que poco tiempo estara
Mientras ellas presurosas Esperandola impaciente
Enel Banco, en el Express Pues pronto nolo vera

Con su pantalén, fachosas
Hablandonos en inglés
Iran contestando “yes”

Parado, pues, dirigente
Tra el auto... jja, ja, ja!

Impreso en Casa Antonio Vanegas Arroyo, México, 1912.

La quincalleria es la especialidad de los alema-
nes: ocupa junto con las tiendas de cristaleria
y vidrieria, las calles de la Palma y del Refugio.
Los sombreros franceses y alemanes se en-
cuentran en el Portal de las Flores y el Portal
de Mercaderes. Los modistas y los sastres,
franceses casi todos, han escogido las calles de
San Francisco, la Profesa y Espiritu Santo; los
americanos tienen media docena de bancos y
una veintena de tiendas de venta al por menor.

ENPRSICLON 2» PESp

VLTOEAS NOVEDADIS. seas stxctiD0.
PHBCIONS SY RIVAL.

Augusto Génin, “Apuntes de México”, México, Imprenta
Lacaud, 1908-1910.

Los grandes establecimientos

Algunos de los establecimientos franceses
de México, como El Palacio de Hierro, El
Puerto de Veracruz, La Ciudad de Londres,
El Puerto de Liverpool, La Francia Maritima,
y muchos otros.

Anuncio del almacén El Palacio de Hierro, 1905.

Augusto Génin, “Apuntes de México”, México, Imprenta
Lacaud, 1908-1910.",Comunismo
2019,1,65,"106

BLOQUE lil

Peones del estado de Oaxaca.

1G inrenes
p INTERESANTE

éHay algo mas fuerte que el
acero? ~Sabias que muchas
de las cuerdas que sirven para
sujetar los barcos actualmen-
te se elaboran con la fibra na-
tural del henequén, de origen
yucateco? Esto ha permitido
sustituir las gruesas cadenas
de acero que durante mucho
tiempo fueron empleadas en
todos los puertos del mundo.
Esta planta se sigue utilizan-
do también para confeccionar
cuerdas de diferentes groso-
res, hamacas, sogas e incluso
jabon. EI cultivo de henequén
fue una de las actividades
mas importantes durante el
Porfiriato e incluso se le cono-
cfa como “oro verde”.

La vida en las haciendas

Las haciendas eran grandes propiedades en las que se cultivaba y se
criaba el ganado. En ellas se cosechaban productos como caiia de
azticar, tabaco, henequén, cereales y algodén; y se elaboraban bebi-
das como mezcal y pulque.

Habja haciendas que, por su extensién, ejercieron influencia en
los poblados cercanos y también en otros estados del pais. De la
gente que trabajaba en las haciendas, algunos laboraban de manera
temporal pero la gran mayoria vivia alli mismo.

Muchos hacendados no siempre podian ocuparse del manejo
directo de la hacienda, por lo que un administrador se hacia cargo.
Con frecuencia, los duefios se ausentaban durante largas tempora-
das porque vivian en las ciudades; sdlo pasaban temporadas cortas
en ellas, sobre todo para el descanso, la diversién o alguna celebra-
cién o fiesta religiosa. Por lo general, cada hacienda tenia una ca-
pilla, una tienda de raya, un almacén, una escuela, una carcel, una
troje o lugar en donde se guardaban los granos; los jacales donde
vivian los peones y la casa grande, que tenia todas las comodidades

2

Interior de una hacienda henequenera.",Neoliberalismo
2019,1,67,"como luz eléctrica, bafios, salas espaciosas e inclu-
so salones de billar.

La tienda de raya, muy importante en la ha-
cienda, era el lugar donde se vendian productos
basicos como jab6én, maiz, frijol, aguardiente y
otros. Normalmente, los productos se vendian
a precios mas altos que en los mercados. El jornalo
salario se pagaba con esos articulos y en pocas
ocasiones con dinero. E] administrador llevaba el
registro de las compras y las deudas, que en algunos
lugares heredaban los hijos en caso de que sus
padres murieran, por lo que nunca terminaban
de pagar.

Entre las personas que trabajaban en las ha-
ciendas estaban los administradores, los capataces
y los peones. La vida en las haciendas tenia con-
trastes, pero la mayoria de los trabajadores vivian
en situacion precaria.

1

© BEBE ee|e

INVESTIGO Y VALORO

. Organicense en parejas y elijan dos de los per-

sonajes que se presentan a continuacién.

Campesino

Campesina

Hacendado

Capataz

Sacerdote

Encargado de la tienda de raya
Hijo o hija de campesinos
Esposa del campesino

Escriban un dialogo que recree la conviven-
cia que tenian estos personajes, viviendo en
una hacienda. {Cé6mo suponen que pudo ha-
ber sido? ;Qué pensaban de su condicién?
éQué actividades realizaba cada uno? {Qué
hablarian en aquella época?

. Realicen una representaci6n frente a sus com-

paferos.

. En grupo, reflexionen acerca de cémo era la
vida en una hacienda durante el Porfiriato.",Capitalismo
2019,1,68,,Populismo
2019,1,69,"BLOQUE Ill

Lo que aprendi

1, Completa la siguiente tabla. Recupera de tu cuaderno lo que escribiste en “Mi respuesta inicial” y lo
que anotaste de nueva informacién en cada tema. ;Tu respuesta inicial cambié a partir de lo que
aprendiste? ;Por qué?

&Por qué surgié la Revolucion Mexicana?

Mi respuesta inicial

Nueva informacion que
obtuve al estudiar el
bloque III

Mi respuesta final

2. Completa el siguiente cuadro. Al terminar, reflexiona acerca de lo que estudiaste en el bloque.
Coméntalo con tu maestro y el grupo.

desempeno durante el b

Marca con una “X” tu niv ;
se ore are i Excelente | Regular Requiero esforzarme

mas

Qué necesitarias para mejorar tu desempefio?",Populismo
2019,1,71,"Evaluacion

Realiza lo que se te pide.

1. Lee cada oracién y coloca en el parén-
tesis una P si la oraci6n corresponde
al Porfiriato, o una R si se refiere a la
Revoluci6n Mexicana.

(_ ) Esas décadas se caracterizaron por la ree-
leccién constante del mismo presidente.

( ) Seproclamé a la nacién como duefia de
sus recursos naturales.

(_) Actividades econdémicas como la mineria,
la construccién de ferrocarriles y la extrac-
cién de petréleo eran desarrolladas por
inversionistas extranjeros.

(_) Emiliano Zapata elaboré el Plan de Ayala.

(_) Enesta etapa ocurrié la “Decena Tragica”.

(_) Se proclamé el Plan de Guadalupe, al
que se sumaron Francisco Villa y Alvaro
Obregon.

(_) Eneste periodo las huelgas de trabajadores
fueron duramente reprimidas.

(_) Seenfrentaron Venustiano Carranza y las
facciones villista y zapatista.

(_ ) Enestos afios México recibio influencias
culturales de otros paises, como su forma
de vestir y los deportes que practicaban.

Subraya la opci6n correcta.

2. Transformaciones tecnolégicas que cam-
biaron Ia vida cotidiana de la sociedad
durante el Porfiriato.

a) Cinematégrafo, automévil y teléfono.

b) Diligencias, carretas, tranvias tirados por
mulas.

c) Modos de vestir, mineria y textiles.

Lee el fragmento del siguiente plan
revolucionario:

“Se desconoce al actual gobierno del gene-
ral Diaz, asi como a todas las autoridades
cuyo poder debe dimanar del voto popular,
porque ademas de no haber sido elegidas
por el pueblo, han perdido los pocos titulos
que podian tener de legalidad, cometiendo
y apoyando, con los elementos que el pue-
blo pusoa su disposicién para la defensa de
sus intereses, el fraude electoral mas escan-
daloso que registra la historia de México”.

3. Subraya el nombre del personaje que
elaboro el plan anterior.

a) Alvaro Obregon.
b) Francisco I. Madero.

c) Venustiano Carranza.

4. Maximos representantes de los
intereses campesinos durante la
Revoluci6n Mexicana.

a) Francisco I. Madero y Pascual
Orozco.

b) Emiliano Zapata y Francisco Villa.

c) Venustiano Carranza y Alvaro
Obreg6n.

5. Son articulos que establecen los
derechos relativos a la educaci6n; ala
propiedad de tierras, aguas y produc-
tos del subsuelo, y al trabajo.

a) 19, 3° y 123.
b) 3°, 27 y 84.
c) 3°, 27 y 123.",Comunismo
