generacion,libro,pagina,texto,prediccion
2014,1,51,"Plan de Ayala, noviembre de 1911

Articulo 6°. Que los terrenos, montes y aguas que hayan
usurpado los hacendados [...] 0 caciques a la sombra de
la tirania [...] entraran en posesién de estos bienes [...] los
pueblos o ciudadanos que tengan los titulos correspon-
dientes de esas propiedades, de las cuales han sido des-
pojados por la mala fe de nuestros opresores.

Articulo 7°. En virtud de que la inmensa mayoria de los
pueblos y ciudadanos mexicanos, no son mas duefios que
del terreno que pisan, sufriendo los horrores de la miseria
sin poder mejorar su condici6n social [...] por estar mo-
nopolizados en unas cuantas manos las tierras, montes y
aguas; por esta causa se expropiaran [...] a los poderosos
propietarios de ellos, a fin de que los pueblos y ciudadanos
de México obtengan ejidos, colonias, fundos legales para
pueblos 0 campos de sembradura o de labor.

Manuscrito original del Plan de Ayala, 1911.

Ley General Agraria, mayo de 1915

ii UN DATO
(4) INTERESANTE

prosperidad de la Republica la existencia de las gran- Durante la Revoluci6n Mexicana, al-

Articulo 1°. Se considera incompatible con la paz y la

gunos de los enfrentamientos tam-
bién ocurrieron en el mar. En 1914
se enfrentaron los buques Guerrero,
a favor de los federales, y el Tampi-

des propiedades territoriales.

Articulo 3°. Se declara de utilidad publica el fraccionamien-

to de las grandes propiedades territoriales. co, del lado de la Revolucion. Este

Ultimo recibié el apoyo del biplano
Articulo 4°. Se expropiaran también los terrenos circundan- oe para lograr que el Guerrero
tes de los pueblos de indigenas en la extensidn necesaria emprendiera la huida.

para repartirlos en pequefos lotes entre los habitantes de
los mismos pueblos.

Articulo 5°. Se declara igualmente de utilidad publica la ex-
propiacion de los terrenos necesarios para la fundaci6n de
poblados en los lugares en que se hubiere congregado o
llegare a congregarse permanentemente un numero tal de
familias de labradores [...] y para la ejecucién de obras que
interesan al desarrollo de la agricultura parcelaria y de las
vias rurales de comunicaci6n.",Nacionalismo
2014,1,53,"BLOQUE Ill

Portada de la
Constituci6n Politica
de 1917.

La Constitucion de 1917 y sus principales
articulos

Después de la victoria del bando constitucionalista sobre Villa y
Zapata, Carranza convocé a un congreso en Querétaro con el pro-
posito de reformar la Constitucién del pais. Una nueva propuesta de
constitucién se promulgé el 5 de febrero de 1917 y es la que actual-
mente nos rige.

Esta nueva constitucién federal retom6 los principios liberales
plasmados en la de 1857 e incorporé principios nacionalistas y
demandas sociales por las que el pueblo habia luchado durante la
Revolucion.

La Constitucién ha sido reformada para adaptarla a los cam-
bios de los tiempos, pero sus principios basicos siguen vigentes.
Garantiza la igualdad ante la ley de todos los ciudadanos, las libertades
de reunién, expresién y transito, asi como otros derechos funda-
mentales. Algunos de estos principios se muestran a continuacién.

Articulo 3°. Establece que la educacién que imparta el Estado
sera gratuita, laica y obligatoria.

Articulo 27. Establece que las tierras, montes, aguas y productos
del subsuelo pertenecen a la nacién. Con este articulo se reafir-
maba el aspecto social de la propiedad. Asi se sentaron las bases
del reparto agrario y la expropiacién del petrdleo.

Articulo 123. Establece las relaciones obrero-patronales: la jorna-
da laboral de ocho horas, el derecho a la seguridad y a la asis-
tencia social, el derecho a huelga, la igualdad de oportunidades
en el trabajo para todos los ciudadanos.

lig N O INTERESANTE

“La Constituci6n promulgada el 5 de febrero de 1917 plasm6 las principales demandas so-
ciales, econdémicas y politicas de la Revolucién y establecié un nuevo orden, que asumi6
como su principal funcién cumplir con el programa de la Revolucion y ser el eje articulador
del desarrollo de la Nacién mexicana en el siglo xx. La nueva Constitucién mexicana, fue la
mas avanzada de su época por incorporar por vez primera los derechos sociales” (ineHRM).

En 2017 se cumplen 100 afios de su promulgacion. En el portal “Centenario de la Constituci6én
Politica de los Estados Unidos Mexicanos 1917” podras encontrar informaci6n, documentos,
videos, biografias y otros recursos acerca de este importante acontecimiento asi como sobre
los festejos y eventos conmemorativos. Entra a la pagina http:/Awww.constitucion1917.gob.
myx/ y da clic en “Multimedia” o “Biblioteca”.",Conservadurismo
2014,1,55,"La cultura revolucionaria

Durante la lucha revolucionaria participaron miles de personas,
hombres, mujeres y nifios, de diferentes grupos sociales. La mayo-
ria fueron indigenas, campesinos, rancheros, obreros y empleados,
entre otros.

La Revolucion modificé la vida de las personas, sus valores y
expresiones culturales. La violencia, los continuos traslados a otras
regiones, las penurias de la guerra, el hambre y la pobreza desa-
rraigaron a familias enteras propiciando, en medio de la guerra y
de los ejércitos federales y revolucionarios, un amplio intercambio
cultural.

La misica fue parte de la cotidianidad popular. Los ejércitos pa-
saban largas horas vigilando y en espera de un posible ataque, pero
a ratos y para entretenerse entonaban canciones o corridos, que

7 ‘a : Pregunta a tu profesor por
contaban las hazafias e historias de los personajes o caudillos al libro'de la Biblioteca

revolucionarios. Escolar: Cien corridos. Alma
de la cancién mexicana.

7 . . : a (Antologia), México, SEP,
nacional, influyendo en expresiones artisticas como la musica, la 2003 (Libros del Rincén).

pintura, la escultura, la literatura y el cine.

Con el tiempo, la Revolucién pasé a formar parte de la cultura

“La maestra rural”, detalle del mural Construccién de un nuevo mundo, 1923, Diego Rivera, edificio de la Secretaria
de Educacion Publica.",Nacionalismo
2014,1,57,"102

BLOQUE Il

a COMPRENDO LICO

Lee con atencién el siguiente corrido y contesta
estas preguntas.

@ ~Qué cuenta?

® ~En qué momento historico se desarrolla la
cancién?

™@ ~Cual fue el papel de la mujer durante la Re-
voluci6n?

@ ~Habra existido Adelita?

PARA SABER MAS

Entra al portal Primaria Tic: <http://basica.
primariatic.sep.gob.mx>. En la pestafia
Busca, anota corrido.

La Adelita

En lo alto de una abrupta serrania,
acampando se encontraba un regimiento
y una moza que valiente lo seguia,
locamente enamorada del sargento.

Popular entre la tropa era Adelita,

la mujer que el sargento idolatraba;
porque a més de ser valiente era bonita
y hasta el mismo coronel la respetaba.

Y se ofa, que decia, aquel que tanto la queria:

Si Adelita quisiera ser mi novia,
y si Adelita fuera mi mujer,

le compraria un vestido de seda
para llevarla a bailar al cuartel.

Una noche que la escolta regresaba
conduciendo entre sus filas al sargento
por la voz de una mujer que sollozaba

la plegaria se escuché en el campamento.

Al oirla el sargento temeroso

de perder para siempre a su adorada,
ocultando su emocién bajo el embozo
asu amada le canté de esta manera.

Y se ofa, que decia, aquel que tanto la queria:
Si Adelita se fuera con otro,

la seguiria por tierra y por mar;

si por mar en un buque de guerra,

si por tierra en un tren militar.

Y después que terminé la cruel batalla
y la tropa regres6 a su campamento,
por las bajas que causara la metralla.

Muy diezmado se encontraba el regimiento.
Recordando aquel sargento sus quereres.

Los soldados que volvian de la guerra;
ofreciéndole su amor a las mujeres,
entonaban este himno de la guerra.

Y se ofa, que decia, aquel que tanto la queria:

Y si acaso yo muero en campafia
y mi cadaver en la sierra va a quedar;
Adelita por Dios te lo ruego,

Fuente: Mario Arturo Ramos, Cien corridos. Alma de la
cancion mexicana. (Antologia), México, Ssep-Océano, 2003
(Libros del Rincén), p. 87.

que por tus ojos me vayas a llorar.",Populismo
2014,1,59,"Temas para analizar
y reflexionar

La influencia extranjera en la moda
y el deporte

Durante el Porfiriato, la cultura y el arte de México recibieron la in-
fluencia de otros paises. La mayoria de las comunidades extranjeras
establecidas en el pais (espafiola, alemana, francesa, inglesa y esta-
dounidense) aportaron algunas de sus costumbres, modas, cono-
cimientos técnicos, laborales, culinarios y creencias religiosas, que
adoptaron principalmente los empresarios y los grupos adinerados.

Las familias de la aristocracia mexicana acostumbraban mandar
a sus hijos a estudiar al extranjero, quienes en su mayoria regresa-
ban como médicos, abogados, escritores o pintores y traian nuevos
conocimientos, modas e influencias artisticas.

Publico en las tribunas del Hipédromo de la Condesa, en la ciudad de México.",Nacionalismo
2014,1,61,"BLOQUE Ill

Ciclistas del Club Centenario, en la ciudad de México.

~ INVESTIGO Y VALORO

Observa la imagen de la pagina 105 detenida-
mente y lee los fragmentos que describen algunos
aspectos de la vida cotidiana en esa época. Des-
pués, contesta lo que se te pide.

1. De acuerdo con la imagen:

@ ~C6mo era la vestimenta de las mujeres?

~De qué pais proviene? gPor qué?

. De acuerdo con los textos:

ga» @

~Qué tipo de establecimientos comerciales
se mencionan?

éQué tipo de personas podian adquirir esos
articulos?

~Qué paises influyeron en la moda nacional?
éPor qué copiar lo extranjero, en lugar de de-
sarrollar algo propio?

Ademas de la moda, ~en qué otros aspectos
habra influido la cultura europea?

~Cuales de los establecimientos menciona-
dos atin existen?

En equipo, escriban un texto acerca de como
se dio la influencia extranjera en la cultura mexi-
cana.

La élite mexicana adopté rapidamente las
formas de diversién de los estadounidenses e in-
gleses. Se fundaron clubes, casinos y centros de
actividad social, deportiva y cultural. El Lakeside
Sailing Club organizaba regatas en los lagos de
Chalco y Xochimilco. El Jockey Club, el Reforma
Country Club y el Monterrey Gymnastic Club,
contaban con campos de golf, canchas de tenis, y
salas para teatro, bailes y conciertos.

La influencia francesa también fue notoria
en la vida cotidiana de la sociedad mexicana de
la época; se observé en las costumbres urbanas,
como en cafés, restaurantes, moda, diversiones,
funciones de dpera y ballet, y conciertos y bailes e
incluso, en la literatura.

También esa influencia esta presente en cons-
trucciones, como el Palacio de Bellas Artes y el edi-
ficio de Correos en la ciudad de México; el teatro
Juarez, en Guanajuato; La Paz, en San Luis Potosi;
el teatro Manuel Doblado, en Le6n; Calderén, en
Zacatecas y Peén Contreras, en Mérida.",Socialismo
2014,1,63,"La moda Muy serias y pretenciosas
Con la ultima creacién “|Achits! La mera verda...”
De la moda caprichosa Inspirando entre otras cosas
Nuestra grave situacién Gran respeto las gravosas
Cada dia es mas apremiosa Empleaditas.... jja, ja, ja!
Pues nos pone fea la cosa Y también el automévil

Esa falda pantalén Guiard con intrepidez,

Que a la mujer volvera Dejando al transeuinte inmévil
Déspota, esquiva, orgullosa La “chofera” del inglés

Si se quiere hasta imperiosa Y esta seguro su cliente
Masque un hombre... jja, ja, ja! Que poco tiempo estara
Mientras ellas presurosas Esperandola impaciente

En el Banco, en el Express Pues pronto no lo vera

Con su pantalén, fachosas Parado, pues, dirigente
Hablandonos en inglés Tra el auto... jja, ja, ja!

Iran contestando “yes”

Impreso en Casa Antonio Vanegas Arroyo, México, 1912.

La quincalleria es la especialidad de los alema-
nes: ocupa junto con las tiendas de cristaleria
y vidrieria, las calles dela Palma y del Refugio.
Los sombreros franceses y alemanes se en-
cuentran en el Portal de las Flores y el Portal
de Mercaderes. Los modistas y los sastres,
franceses casi todos, han escogido las calles de
San Francisco, la Profesa y Espiritu Santo; los
americanos tienen media docena de bancos y
una yeintena de tiendas de venta al por menor.

Augusto Génin, “Apuntes de México”, México, Imprenta
Lacaud, 1908-1910.

Los grandes establecimientos

Algunos de los establecimientos franceses
de México, como El Palacio de Hierro, El
Puerto de Veracruz, La Ciudad de Londres,
El] Puerto de Liverpool, La Francia Maritima,
y muchos otros.

Augusto Génin, “Apuntes de México”, México, Imprenta
Lacaud, 1908-1910.

Tecawcay
Veantontnan

EnpOsiCley 2 t150
ULTMAS SOFEDADES, aka sunTiDD.
PAECION =I WHAT

Anuncio del almacén El Palacio de Hierro, 1905.",Comunismo
2014,1,65,"106

BLOQUE Ill

Peones del estado de Oaxaca.

lis

éHay algo mas fuerte que el
acero? 4Sabias que muchas
de las cuerdas que sirven para
sujetar los barcos actualmen-
te se elaboran con la fibra na-
tural del henequén, de origen
yucateco? Esto ha permitido
sustituir las gruesas cadenas
de acero que durante mucho
tiempo fueron empleadas en
todos los puertos del mundo.
Esta planta se sigue utilizan-
do también para confeccionar
cuerdas de diferentes groso-
res, hamacas, sogas e incluso
jabon. EI cultivo de henequén
fue una de las actividades
mas importantes durante el
Porfiriato e incluso se le cono-
cia como “oro verde”.

La vida en las haciendas

Las haciendas eran grandes propiedades en las que se cultivaba y se
criaba el ganado. En ellas se cosechaban productos como cafia de
azucar, tabaco, henequén, cereales y algodén; y se elaboraban bebi-
das como mezcal y pulque.

Habia haciendas que, por su extensién, ejercieron influencia en
los poblados cercanos y también en otros estados del pais. De la
gente que trabajaba en las haciendas, algunos laboraban de manera
temporal pero la gran mayoria vivia alli mismo.

Muchos hacendados no siempre podian ocuparse del manejo
directo de la hacienda, por lo que un administrador se hacia cargo.
Con frecuencia, los duefios se ausentaban durante largas tempora-
das porque vivian en las ciudades; sdlo pasaban temporadas cortas
en ellas, sobre todo para el descanso, la diversion o alguna celebra-
cién o fiesta religiosa. Por lo general, cada hacienda tenia una ca-
pilla, una tienda de raya, un almacén, una escuela, una carcel, una
troje o lugar en donde se guardaban los granos; los jacales donde
vivian los peones y la casa grande, que tenia todas las comodidades

Interior de una hacienda henequenera.",Neoliberalismo
2014,1,67,"como luz eléctrica, baiios, salas espaciosas e inclu-
so salones de billar. ~ INVESTIGO Y VALORO

La tienda de raya, muy importante en la ha-

cienda, era el lugar donde se vendian productos 1. Organicense en parejas y elijan dos de los per-

basicos como jabén, maiz, frijol, aguardiente y ERS GIES Say MESSAGES EL

otros. Normalmente, los productos se vendian lm Campesino
a precios mas altos que en los mercados. Eljornalo —_'™@ Campesina
salario se pagaba con esos articulos y en pocas ™ Hacendado
ocasiones con dinero. El administrador llevaba el ™ Capataz
registro de las compras y las deudas, que en algunos Sens CRne
” @ Encargado de la tienda de raya
lugares heredaban los hijos en caso de que sus . < i
3 ‘ ® Hijo o hija de campesinos
padres murieran, por lo que nunca terminaban .
@ Esposa del campesino
de pagar.
2. Escriban un dialogo que recree la conviven-

Entre las personas que trabajaban en las ha- s ene
F 2g cia que tenian estos personajes, viviendo en
ciendas estaban los administradores, los capataces una hacienda. Como suponen que pudo ha-

y los peones. La vida en las haciendas tenia con- ber sido? ~Qué pensaban de su condici6n?

trastes, pero la mayoria de los trabajadores vivian zQué actividades realizaba cada uno? ¢Qué
hablarian en aquella época?

en situacién precaria.
3. Realicen una representaci6n frente a sus com-
pajieros.

4. En grupo, reflexionen acerca de como era la
vida en una hacienda durante el Porfiriato.

re = Erte

Hombres cortando cafia de aztcar.",Capitalismo
2014,1,69,"BLOQUE Il

Lo que aprendi

1. Completa la siguiente tabla. Recupera de tu cuaderno lo que escribiste en “Mi respuesta inicial” y lo
que anotaste de nueva informacién en cada tema. ;Tu respuesta inicial cambié a partir de lo que
aprendiste? ;Por qué?

Pregunta detonadora Por qué surgié la Revolucion Mexicana?
de bloque

Mi respuesta inicial

Nueva informacién que
obtuve al estudiar el
bloque Ill

Mi respuesta final

2. Completa el siguiente cuadro. Al terminar, reflexiona acerca de lo que estudiaste en el bloque.
Coméntalo con tu maestro y el grupo.

Marca con una “X” tu nivel de E
ia Excelente || Regular Requiero esforzarme

desempefio durante el bloque mas

Qué necesitarias para mejorar tu desempefio?",Populismo
2014,1,71,"Evaluacion

Realiza lo que se te pide.

1. Lee cada oraci6n y coloca en el parén-
tesis una P si la oraci6n corresponde
al Porfiriato, o una R si se refiere ala
Revoluci6n Mexicana.

(_ ) Esas décadas se caracterizaron por la ree-
leccién constante del mismo presidente.

(_) Se proclamé a la nacién como duefa de
sus recursos naturales.

(_) Actividades econémicas como la mineria,
laconstruccién de ferrocarriles y la extrac-
cién de petréleo eran desarrolladas por
inversionistas extranjeros.

(_) Emiliano Zapata elaboré el Plan de Ayala.

(_) Enesta etapa ocurrié la “Decena Tragica”.

(_) Se proclamé el Plan de Guadalupe, al
que se sumaron Francisco Villa y Alvaro
Obregon.

(_) Eneste periodo las huelgas de trabajadores
fueron duramente reprimidas.

(_) Seenfrentaron Venustiano Carranza y las
facciones villista y zapatista.

(_) Enestos afios México recibié influencias
culturales de otros paises, como su forma
de vestir y los deportes que practicaban.

Subraya la opcion correcta.

2. Transformaciones tecnolégicas que cam-
biaron la vida cotidiana de la sociedad
durante el Porfiriato.

a) Cinematdégrafo, automévil y teléfono.

b) Diligencias, carretas, tranvias tirados por
mulas.

c) Modos de vestir, mineria y textiles.

Lee el fragmento del siguiente plan
revolucionario:

“Se desconoce al actual gobierno del gene-
ral Diaz, asi como a todas las autoridades
cuyo poder debe dimanar del voto popular,
porque ademas de no haber sido elegidas
por el pueblo, han perdido los pocos titulos
que podian tener de legalidad, cometiendo
y apoyando, con los elementos que el pue-
blo puso a su disposicién para la defensa de
sus intereses, el fraude electoral mas escan-
daloso que registra la historia de México”.

3. Subraya el nombre del personaje que
elabor6 el plan anterior.

a) Alvaro Obreg6n.
b) Francisco I. Madero.
c) Venustiano Carranza.

4. Maximos representantes de los
intereses campesinos durante la
Revolucion Mexicana.

a) Francisco I. Madero y Pascual
Orozco.

b) Emiliano Zapata y Francisco Villa.

c) Venustiano Carranza y Alvaro

Obregon.

5. Son los articulos que contienen las
principales garantias establecidas en
la Constituci6n Politica de los Estados
Unidos Mexicanos.

a) 1°, 3°y 123.
b) 3°, 27 y 84.
¢)3°,.27 ¥:123.",Comunismo
