generacion,libro,pagina,texto,prediccion
2011,1,47,"103

Asi, los revolucionarios quedaron divididos en dos bandos: por un lado
los carrancistas y por otro villistas y zapatistas. En el bando carrancista el
general Alvaro Obregon dirigié con gran éxito al ejército constitucionalista.
Bajo su mando las tropas de Carranza lograron victorias decisivas sobre sus
adversarios en 1915.

SE DUO ENTONCES...

> Las ideas de reforma social quedaron plasmadas en
el Plan de Ayala y la Ley Agraria; a continuacién te
presentamos un fragmento de cada uno.

Alvaro Obregon (1880-1928).
Plan de Ayala

m Art. 6°. Que los terrenos, montes y aguas
que hayan usurpado los hacendados [...]
o caciques a la sombra de la tirania [...]
entraran en posesion de estos bienes [...] los
pueblos o ciudadanos que tengan los titulos
correspondientes de esas propiedades, de las
cuales han sido despojados por la mala fe de
nuestros opresores.

w Art. 7°. En virtud de que la inmensa mayoria
de los pueblos y ciudadanos mexicanos, no son
més duefios que del terreno que pisan, sufriendo
los horrores de la miseria sin poder mejorar su
condicién social [...] por estar monopolizados
en unas cuantas manos las tierras, montes y
aguas; por esta causa se expropiaran [...] a los
poderosos propietarios de ellos, a fin de que
los pueblos y ciudadanos de México obtengan
ejidos, colonias, fundos legales para pueblos o
campos de sembradura 0 de labor.

»Plan de Ayala, 1911.",Nacionalismo
2011,1,49,"Noviembre de 1911
Ley Agraria

@ Art. 1°. Se considera incompatible con la paz y la prosperidad de
la Republica la existencia de las grandes propiedades territoriales.

m Art. 3°. Se declara de utilidad publica el fraccionamiento de las
grandes propiedades territoriales.

mw Art. 4°. Se expropiaran también los terrenos circundantes de los
pueblos de indigenas en la extension necesaria para repartirlos en
pequeiios lotes entre los habitantes de los mismos pueblos.

w Art. 5°. Se declara igualmente de utilidad publica la expropiacion
de los terrenos necesarios para la fundacién de poblados en los
lugares en que se hubiere congregado o llegare a congregarse
permanentemente un numero tal de familias de labradores [...]

y para la ejecucién de obras que interesan al desarrollo de la
agricultura parcelaria y de las vias rurales de comunicacion.

ieee ee

s<oinmmovanuco Mees  CONSTITUCIONALISTA

NAOOICO OFICIAL OF UA FROEMACION
1. Identifiquen a los autores de los documentos.
2. Léanlo y comenten qué proponen.

3. ¢Qué problemas se buscaba resolver con estos
decretos?

4. ¢Quiénes serian beneficiados con estos decretos?",Nacionalismo
2011,1,51,"La Constituci6n de 1917, sus principios
y principales articulos

La victoria del bando constitucionalista sobre Villa y Zapata permitié que
Carranza asumiera la presidencia y convocara a un congreso en Querétaro
con el propésito de redactar una nueva Constitucién para el pals, la cual se
promulgo el 5 de febrero de 1917, y es la que nos rige actualmente.

Esta nueva Constitucién retomé los principios liberales plasmados en la
de 1857 y también incorporé principios nacionalistas y algunas demandas
sociales por las que el pueblo habia luchado durante la revolucién. Ha sido
reformada para adaptarla a los cambios de los tiempos, pero sus principios
basicos siguen vigentes. Garantiza la igualdad ante la ley de todos los ciu-
dadanos, las libertades de reunion, expresi6n y transito, asi como otros dere-
chos fundamentales plasmados en los siguientes articulos.

@ Art. 3°. La educacion que imparta el Estado sera
gratuita, laica y obligatoria.

a Art. 27°. Las tierras, montes, aguas y productos
del subsuelo pertenecen a la nacién. (Con
este articulo se reafirmaba el aspecto social
de la propiedad, entendida ésta como dominio
transmitido de la nacién a los particulares. Asi
se sentaron las bases del reparto agrario y la
expropiacién del petrdleo).

= Art. 123°. Establecio las relaciones obrero-
patronales: la jornada laboral de ocho horas, el
derecho a la seguridad y a la asistencia social,
el derecho a huelga, la igualdad de oportunidades
en el trabajo para todos los ciudadanos.

105",Conservadurismo
2011,1,53,"La cultura revolucionaria

Durante la lucha revolucionaria participaron miles de personas, hombres,
mujeres y nifios, de diferentes grupos sociales. La mayorla fueron indigenas,
campesinos, rancheros, obreros y empleados, entre otros.

La revolucién modifico la vida de las personas, sus valores y expresiones
culturales. La violencia, los continuos traslados a otras regiones, las penurias
de la guerra, el hambre y la pobreza, desarraigaron a familias enteras, propi-
ciando, en medio de la guerra y de los ejércitos federales y revolucionarios,
un amplio intercambio cultural. La musica fue parte de la cotidianidad popular,
los ejércitos pasaban largas horas vigilando y en espera de un posible ataque,
pero a ratos y para entretenerse entonaban canciones o corridos, que con-
taban las hazafias e historias de los personajes o caudillos revolucionarios.

Con el tiempo, la cultura de la revolucién paso a formar parte de la cultu-
ra nacional, dando lugar a expresiones artisticas como la musica, la pintura,
escultura, literatura y el cine.

CONSULTA EN...

Para saber mas acerca de las canciones de la
época te recomendamos:

Valdivia Dounce, Maria Luisa, Cancionero
mexicano, México, sEP, 1988 (Libros del
Rincén).

COMPRENDO Y APLICO

> 1. Pregunta a un adulto si conoce algiin corrido,
imagen, novela o pelicula que represente la época
revolucionaria.

> 2. Comparte los resultados de tu investigaci6n
con tus compafieros.

CONSULTA EN... @

Si deseas conocer mas sobre este tema, en
Explora haz clic en “Corrido la punitiva”
o constltalo en el portal HDT.",Nacionalismo
2011,1,55,"107

PARA OBSERVADORES
> Relaciona las imagenes con el texto y traza una
linea a la respuesta correcta.

Viajamos con la tropa, siguiendo
ami apa. Nos dabamos tiempo pa’
jugar al gato y al raton.

El cansancio nos yencia. Pero
seguiamos a mi general con gusto.

Su vida durante la Revolucion
se mostré en las pantallas.

Los acompafiamos en la guerra, les
hacemos la comida e incluso tomamos
las armas para defendernos.",Populismo
2011,1,57,"Temas para reflexionar
La influencia de las culturas extranjeras

Durante el Porfiriato la cultura y el arte de México recibieron la influencia de
otros paises. La mayoria de las comunidades extranjeras establecidas en el
pais (espafiolas, alemanas, francesas, inglesas y estadunidenses), aportaron
algunas de sus costumbres, modas, conocimientos técnicos, laborales, culi-
narios y creencias religiosas, que adoptaron principalmente los empresarios
y los grupos adinerados.

Las familias de la aristocracia mexicana acostumbraban mandar a sus
hijos a estudiar al extranjero, quienes en su mayorla regresaban como médi-
cos, abogados, escritores o pintores y traian nuevos conocimientos, modas e
influencias artisticas.

La élite mexicana adopté rapidamente

""las formas de divertirse de los estaduni-

\ denses e ingleses. Se fundaron clubes,
casinos y centros de actividad social,
deportiva y cultural. El Lakeside Sailing

Club organizaba regatas en el lago de

Chalco y Xochimilco. El Jockey Club, el

Reforma Country Club y el Monterrey

. Gymnastic Club, contaban con cam-

= pen 5 me He pos de golf, canchas de tenis, y salas.
awe para teatro, bailes y conciertos.

Carta membretada del
Jockey Club con el registro
de la potranca Miss Gore.",Nacionalismo
2011,1,59,"109

La influencia francesa también fue notoria en la vida cotidiana de la socie-
dad mexicana de la época. Se observé en las costumbres urbanas, como en
los cafés, restaurantes, la literatura, la moda, las diversiones y en las funcio-
nes de opera, ballet, conciertos y bailes.

Asimismo, se destacé en las construcciones, como el Palacio de Bellas
Artes y el edificio de Correos en la Ciudad de México y los teatros Juarez, en
Guanajuato; el de La Paz, en San Luis Potos!; el Doblado, en Leén; el Calde-
ron, en Zacatecas y el Peén Contreras en Mérida.

Tiples en espectaculo teatral.

PARA DETECTIVES

> Las pistas del bloque te permitieron conocer qué
deportes se introdujeron en México durante el
Porfiriato, y viste que la cultura francesa influy6é
en algunos grupos de la sociedad mexicana. Con
la informacién de este tema elabora un folleto en
el que ilustres algunos de los aportes culturales
de otros paises durante el Porfiriato en nuestro
pais.

Porfirio Diaz en una visita a una escuela
de artes y oficios, st

po",Comunismo
2011,1,61,"110.

|aprenderds a conocer la
izacién y el funcionamiento
; de las haciendas.

Interior de una
hacienda henequenera.

La vida en las haciendas

Las haciendas eran grandes propiedades en que se sembraba la tierra y se
criaba el ganado. En ellas se cultivaban productos como la cafia de azticar,
el tabaco, el henequén, los cereales y el algodon, y se elaboraban bebidas
como mezcal y pulque.

Hubo haciendas que, por su extension, ejercieron influencia no sdlo en los
poblados cercanos, también en otros estados del pals. Quienes trabajaban
eran peones, empleados y sirvientes; algunos laboraban de manera temporal,
pero la gran mayoria vivia en ellas.

Muchos hacendados no siempre podian ocuparse del manejo directo de
la hacienda, por lo que un administrador se hacia cargo de éste. Con frecuen-
cia los duefios se ausentaban durante largas temporadas, porque vivian en
las ciudades, sdlo pasaban temporadas cortas en ellas, sobre todo para el
descanso, Ia diversion o alguna celebraci6n o fiesta religiosa. Por lo general
cada hacienda tenia una capilla, una tienda de raya, un almacén, una escuela,
una carcel, una troje o lugar en donde se guardaban los granos, jacales donde
vivian los peones y la casa grande, que tenia todas las comodidades, como luz
eléctrica, bafios, salas espaciosas e incluso salones de billar.",Capitalismo
2011,1,63,"114

La tienda de raya, muy importante en la hacienda, era el lugar donde
se vendian productos basicos como jabon, maiz, frijol, aguardiente y otros.
Normalmente los productos eran de mala calidad y se vendian a precios mas
altos que en los mercados. El jornal o salario se pagaba con esos articulos
y en pocas ocasiones con dinero. El administrador llevaba el registro de las
compras y las deudas, que heredaban los hijos en caso
de que sus padres murieran, por lo que nunca termina-
ban de pagar.

La vida en las haciendas también tenia sus contras-
tes: en algunas los trabajadores vivian casi en la escla-
vitud y en otras muchos peones recibian buen trato y
condiciones de trabajo dignas, de modo que ante los
disturbios campesinos contra las propiedades fueron
sus principales defensores.

Peones del estado de Oaxaca.

COMPRENDO Y APLICO

> Organicense en parejas y elijan una de las parejas
de personajes que se presentan a continuacion.
Elaboren un dialogo y recreen un dia de la vida
en una hacienda. Al terminar, expongalo frente
a sus compaiieros y reflexionen acerca de c6mo
se imaginan que era la vida cotidiana en una
hacienda porfiriana.

Campesino > Encargado de la tienda de raya
Campesina > Hijo o hija campesinos
Hacendado —> Capataz

Campesino —> Esposa del campesino

Capataz —> Campesino

Sacerdote —> Hacendado",Capitalismo
2011,1,65,"112.

Integro lo aprendido

Lee cada oraci6n y coloca en el paréntesis una
P si la oracién corresponde al Porfiriato,
y una R sise refiere a la revolucién armada.

> 1. Esas décadas se caracterizaron por la
reeleccién constante del mismo presidente (__).

> 2. Se proclama a la nacién como duefia de sus
recursos naturales (_).

— 3. Actividades econémicas como la mineria, la
construccion de ferrocarriles y la extraccién de
petréleo eran desarrolladas por inversionistas
extranjeros( }.

> 4. Emiliano Zapata elabora el Plan de Ayala(__).

> 5, Durante este periodo se introdujeron a México

el tranvia, el automdvil, el cine y el teléfono (__).

Evaluacion

> 1. Transformaciones tecnoldégicas que cambiaron la
~~ vida cotidiana de la sociedad durante el Porfiriato.
a) Bicicleta, cinematégrafo y camara fotografica.
b) Ferrocarril, diligencias e industrializacion.
c) Modos de vestir, mineria y textiles.

> 2. Lee el fragmento del siguiente plan
revolucionario:

Se desconoce al actual Gobierno del general Diaz,
asi como a todas las autoridades cuyo poder debe
dimanar del yoto popular, porque ademas de no
haber sido elegidas por el pueblo, han perdido

los pocos titulos que podian tener de legalidad,
cometiendo y apoyando, con los elementos que

el pueblo puso a su disposicién para la defensa

de sus intereses, el fraude electoral mas escandaloso
que registra la historia de México.

Elige la opcién aug scoatenes al personaje que

+ 6. En esta etapa ocurrié la Decena Tragica( _).

> 7.Se proclama el Plan de Guadalupe, al que

Alvaro Obregon (__).

> 8. En este periodo las huelgas de trabajadores
~~ fueron duramente reprimidas (_ ).

> 9. Unos cuantos mexicanos y extranjeros eran

~~ duefios de las tierras y las fabricas ( )

> 10. Se da el enfrentamiento entre Venustiano
Carranza y las facciones villistas y zapatistas(__).

> 11. En estos afios México recibié influencias
culturales de otros paises, como su forma de
vestir y los deportes que practicaban( ),

> 3. Maximos representantes de los intereses
campesinos durante la Revolucién Mexicana.
a) Francisco I. Madero y Pascual Orozco.
6) Emiliano Zapata y Francisco Villa.
c) Venustiano Carranza y Alvaro Obregén.

> 4. Son los articulos que contienen las
principales garantias establecidas en la
Constitucién Politica de México.
a) 1°, 3° y 123°.
b) 3°, 27° y 84°.
o) 3°, 27° y 123°.

> 5. Fue el pais que tuyo mas influencia cultural
~~ sobre los grupos adinerados de México
durante el Porfiriato.

a) Francia.

b) Inglaterra

c) Estados Unidos",Comunismo
2011,1,67,"Autoevaluacién

> > Es tiempo de que evaliies lo que has aprendido en este bloque. Lee cada
-enunciado y marca con una palomita () el nivel que hayas podido lograr.

Necesito

Lo hago con

ayuda para
hacerlo

facilidad

Ubico en una linea del tiempo los principales

a! f en un mapa de México las zonas de influencia
de los principales caudillos revolucionarios

- Identifico las causas que consolidaron la dictadura
de Porfirio Diaz y algunos de sus aspectos culturales,

ee Ney mica
de la Revoluci6n Mexicana

co las propuestas de los diferentes caudillos

Sélo cuando

Lo hago | Lo intento a
me lo indican

- Respeto el legado que la cultura revolucionaria dejé en el

-Valoro los derechos que gozamos establecidos en la

Me propongo mejorar en:",Populismo
