Entidad,Contexto
Porfirio Diaz,"Autoevaluacién > > Es tiempo de que evaliies lo que has aprendido en este bloque. Lee cada -enunciado y marca con una palomita () el nivel que hayas podido lograr. Necesito Lo hago con ayuda para hacerlo facilidad Ubico en una linea del tiempo los principales a! f en un mapa de México las zonas de influencia de los principales caudillos revolucionarios - Identifico las causas que consolidaron la dictadura de Porfirio Diaz y algunos de sus aspectos culturales, ee Ney mica de la Revoluci6n Mexicana co las propuestas de los diferentes caudillos Sélo cuando Lo hago | Lo intento"
Revolución Mexicana,"4l, limito la libertad de expresion y se mantuvo en la presidencia por mas de 30 afios, negandose a efectuar elecciones libres. En este bloque estudiaras las caracteristicas de este gobierno y el estalli- do de la Revolucion Mexicana, la cual condujo hacia la redaccion de una nueva Constitucién que planted soluciones a muchos de los problemas del pais. > 1. Observa la linea del tiempo de este bloque @ Constitucién de 1917. ""-y responde. @ Inicio de la explotacién del petréleo. m= ;:Cuantas décadas duro el Porfiriato? m= ;Cuanto tiempo goberné Francisco I. > 3. Observa el mapa y"
Revolución Mexicana,"la simbologia, identifica Madero? y lista los estados donde luché cada lider @ :Cudantos afios duré la Revolucion Mexicana? _o caudillo revolucionario. Completa la informacién en la tabla. > 2. Identifica los siglos a los que corresponden estos procesos: = Construccién del ferrocarril. @ Francisco I. Madero es elegido presidente de México."
Constitu,"4l, limito la libertad de expresion y se mantuvo en la presidencia por mas de 30 afios, negandose a efectuar elecciones libres. En este bloque estudiaras las caracteristicas de este gobierno y el estalli- do de la Revolucion Mexicana, la cual condujo hacia la redaccion de una nueva Constitucién que planted soluciones a muchos de los problemas del pais. > 1. Observa la linea del tiempo de este bloque @ Constitucién de 1917. ""-y responde. @ Inicio de la explotacién del petréleo. m= ;:Cuantas décadas duro el Porfiriato? m= ;Cuanto tiempo goberné Francisco I. > 3. Observa el mapa y"
Constitu,"el que desconocia a Victo- Cadete Virgilio Uribe (1896-1914). | a) PARA DETECTIVES riano Huerta como presidente y se autonombraba Pais de Europa que influyé culturalmente sobre _ primer jefe del ejército constitucionalista, llamado los grupos adinerados de México durante el asi porque el plan exigia el respeto a la Constitu- Porfiriato en la arquitectura, el uso de perfumes _cién. y la modapara vestir."
Constitu,"102 CONSULTA EN... Si te interesa conocer mas acerca de esta lucha, te recomendamos leer La Revolucién Mexicana, de Susana Sosenski, México, sEP-Nostra, 2009 (Libros del Rincén). La infancia en la Revolucion Muchas veces los nifios de entre 7 y 12 afios desempefiaron diferentes actividades durante la lucha Revolucionaria, aunque algunos participaron en el combate, otros tuvieron tareas como tocar el redoble de tambores, ejecutar la diana mili centinelas tar, eran aguadores, cal Venustiano Carranza fue gobernador de Coahuila durante el gobierno de Madero y a su muerte se convirtié en el principal lider revolucionario. Consideré necesario reformar la Constitucion"
Francisco I,"4l, limito la libertad de expresion y se mantuvo en la presidencia por mas de 30 afios, negandose a efectuar elecciones libres. En este bloque estudiaras las caracteristicas de este gobierno y el estalli- do de la Revolucion Mexicana, la cual condujo hacia la redaccion de una nueva Constitucién que planted soluciones a muchos de los problemas del pais. > 1. Observa la linea del tiempo de este bloque @ Constitucién de 1917. ""-y responde. @ Inicio de la explotacién del petréleo. m= ;:Cuantas décadas duro el Porfiriato? m= ;Cuanto tiempo goberné Francisco I. > 3. Observa el mapa y"
Made,"la simbologia, identifica Madero? y lista los estados donde luché cada lider @ :Cudantos afios duré la Revolucion Mexicana? _o caudillo revolucionario. Completa la informacién en la tabla. > 2. Identifica los siglos a los que corresponden estos procesos: = Construccién del ferrocarril. @ Francisco I. Madero es elegido presidente de México."
Francisco I. Madero,"la simbologia, identifica Madero? y lista los estados donde luché cada lider @ :Cudantos afios duré la Revolucion Mexicana? _o caudillo revolucionario. Completa la informacién en la tabla. > 2. Identifica los siglos a los que corresponden estos procesos: = Construccién del ferrocarril. @ Francisco I. Madero es elegido presidente de México."
Francisco I. Madero,"La Revoluci6n Mexicana La oposicién de Francisco I. Madero, su ideario democratico y el inicio de la Revoluci6n Mexicana Hacia finales del siglo XIX y principios del XX se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo, se fundaron periddicos opositores al gobierno, como E/ Hijo del Ahuizote, Excélsior y Regeneracion. En 1908 Porfirio Diaz concedié una entrevista al periodista estaduni- dense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues consideraba que México estaba listo para gobernarse democraticamente. Pero en realidad él no tenia la inten- cién de abandonar el poder."
Francisco I. Madero,"SE DUO ENTONCES... Lee el siguiente fragmento del libro La sucesién presidencial en 1910, escrito por Francisco I. Madero. Sobre todo, hay que tener presente que cualquier ventaja, cualquier concesién, cualquier conquista obtenida por las practicas democraticas, sera una cosa duradera, mientras que un triunfo, por importante que sea, obtenido con las armas, no hara sino agravar nuestra situaci6n interior. COMPRENDO Y APLICO Identifica en el texto las “practicas democraticas” a las que Madero se referia. ;Cuales son? :Qué importancia tienen para Mexico en la actualidad? Discutan en grupo las respuestas y Ileguen a una conclusi6n. Francisco |. Madero (1873-1913)."
Francisco I. Madero,"> 11. En estos afios México recibié influencias culturales de otros paises, como su forma de vestir y los deportes que practicaban( ), > 3. Maximos representantes de los intereses campesinos durante la Revolucién Mexicana. a) Francisco I. Madero y Pascual Orozco. 6) Emiliano Zapata y Francisco Villa. c) Venustiano Carranza y Alvaro Obregén. > 4. Son los articulos que contienen las principales garantias establecidas en la Constitucién Politica de México. a) 1°, 3° y 123°. b) 3°, 27° y 84°. o) 3°, 27° y 123°. > 5. Fue el pais que tuyo mas influencia cultural ~~ sobre los grupos"
Golfo de México,"Revolucién mexi Estapos Unipos Golfo de México Si soda Cancer 23°27 Océano Pacifico Pople tee Simbologta Campafias del Fert Coretiucionatsta CCampata del efrcto del Naoeste tons [ay Sata de son ce wae ancico Wa aia del rt dl Nrete a tc Campana del Eero ubetadr del ur Di emem 2pxta ‘> Batallas importantes > 4. En tu cuaderno, elabora y completa el ¢En qué regién o estado del pais hubo presencia siguiente cuadro. En la columna en blanco, de algtin personaje o alguna batalla importante? coloca el nombre de uno o mas personajes zA qué crees que se deba esto?"
Golfo de México,"COMPRENDO Y APLICO > 1. De acuerdo con la informacién del cuadro de la pagina 91 responde en tu cuaderno. Identifica cuales fueron los sectores donde hubo mayor inversion extranjera. Qué beneficios y qué desventajas piensas que obtuyo México con esa inversion? | Gud ier Es rapos UniDos Il Pepico de Concer Océano Pacifico 20"" Simbologta © copltals © Estacion de tenes -—* Vlas femeas Escala 1: : i, Unies 0 peas 600km. zane — Rrra inemacenal | a ___Honpuras rs m a - aa Red ferroviaria en 1910 Golfo de México Mérida fe Mar Caribe > 2. Observa el"
Océano Pacific,"Revolucién mexi Estapos Unipos Golfo de México Si soda Cancer 23°27 Océano Pacifico Pople tee Simbologta Campafias del Fert Coretiucionatsta CCampata del efrcto del Naoeste tons [ay Sata de son ce wae ancico Wa aia del rt dl Nrete a tc Campana del Eero ubetadr del ur Di emem 2pxta ‘> Batallas importantes > 4. En tu cuaderno, elabora y completa el ¢En qué regién o estado del pais hubo presencia siguiente cuadro. En la columna en blanco, de algtin personaje o alguna batalla importante? coloca el nombre de uno o mas personajes zA qué crees que se deba esto?"
Camp,"Revolucién mexi Estapos Unipos Golfo de México Si soda Cancer 23°27 Océano Pacifico Pople tee Simbologta Campafias del Fert Coretiucionatsta CCampata del efrcto del Naoeste tons [ay Sata de son ce wae ancico Wa aia del rt dl Nrete a tc Campana del Eero ubetadr del ur Di emem 2pxta ‘> Batallas importantes > 4. En tu cuaderno, elabora y completa el ¢En qué regién o estado del pais hubo presencia siguiente cuadro. En la columna en blanco, de algtin personaje o alguna batalla importante? coloca el nombre de uno o mas personajes zA qué crees que se deba esto?"
Camp,"Revolucién mexi Estapos Unipos Golfo de México Si soda Cancer 23°27 Océano Pacifico Pople tee Simbologta Campafias del Fert Coretiucionatsta CCampata del efrcto del Naoeste tons [ay Sata de son ce wae ancico Wa aia del rt dl Nrete a tc Campana del Eero ubetadr del ur Di emem 2pxta ‘> Batallas importantes > 4. En tu cuaderno, elabora y completa el ¢En qué regién o estado del pais hubo presencia siguiente cuadro. En la columna en blanco, de algtin personaje o alguna batalla importante? coloca el nombre de uno o mas personajes zA qué crees que se deba esto?"
Naoe,"Revolucién mexi Estapos Unipos Golfo de México Si soda Cancer 23°27 Océano Pacifico Pople tee Simbologta Campafias del Fert Coretiucionatsta CCampata del efrcto del Naoeste tons [ay Sata de son ce wae ancico Wa aia del rt dl Nrete a tc Campana del Eero ubetadr del ur Di emem 2pxta ‘> Batallas importantes > 4. En tu cuaderno, elabora y completa el ¢En qué regién o estado del pais hubo presencia siguiente cuadro. En la columna en blanco, de algtin personaje o alguna batalla importante? coloca el nombre de uno o mas personajes zA qué crees que se deba esto?"
Revolucién,de tu localidad 0 estado que sepas que hayan ¢Cual de los caudillos tuvo mayor presencia en el participado en la Revolucién. pais? :Cual tuvo menor presencia? Personaje Regiéno estado en el que tuvo presencia
Revolucién,"El desarrollo del movimiento armado y las propuestas de los caudillos revolucionarios: Emiliano Zapata, Francisco Villa, Venustiano Carranza y Alvaro Obregon Durante la Revolucién, en distintas partes del pals se levantaron en armas grupos revolucionarios con diferentes proyectos politicos. Estos se organi- zaron en torno a caudillos como Emiliano Zapata, Francisco Villa, Venustiano Carranza y Alvaro Obregon. Cada uno de ellos elaboré un documento en el que plasm6 sus demandas. El Plan de Ayala, propuesto por Emiliano Zapata, demandaba el reparto de tierras a indigenas y campesinos, y la entrega de terrenos, montes y aguas a quienes los necesitaran. El"
Revolución Mexicana,"86 Temas para comprender el periodo ¢Por qué surgié la Revoluci6n Mexicana? éQué es una revolucién?, équé puede provocarla? Piensa en algunos cam- bios que hayas tenido en tu vida; seguramente muchos no los percibes inme- diatamente (como cuando creces, no te das cuenta sino hasta que tu ropa ya no te queda) y otros son mucho mas notorios, como cuando te cambias de casa o de escuela. Una revolucién es una serie de cambios que en ocasiones son violentos y provocan transformaciones importantes en la organizacién de un pais y en la vida de las personas. ia Ai __PARA"
Revolución Mexicana,"La Revoluci6n Mexicana La oposicién de Francisco I. Madero, su ideario democratico y el inicio de la Revoluci6n Mexicana Hacia finales del siglo XIX y principios del XX se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo, se fundaron periddicos opositores al gobierno, como E/ Hijo del Ahuizote, Excélsior y Regeneracion. En 1908 Porfirio Diaz concedié una entrevista al periodista estaduni- dense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues consideraba que México estaba listo para gobernarse democraticamente. Pero en realidad él no tenia la inten- cién de abandonar el poder."
Revolución Mexicana,"La Revoluci6n Mexicana La oposicién de Francisco I. Madero, su ideario democratico y el inicio de la Revoluci6n Mexicana Hacia finales del siglo XIX y principios del XX se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo, se fundaron periddicos opositores al gobierno, como E/ Hijo del Ahuizote, Excélsior y Regeneracion. En 1908 Porfirio Diaz concedié una entrevista al periodista estaduni- dense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues consideraba que México estaba listo para gobernarse democraticamente. Pero en realidad él no tenia la inten- cién de abandonar el poder."
Revolución Mexicana,"Autoevaluacién > > Es tiempo de que evaliies lo que has aprendido en este bloque. Lee cada -enunciado y marca con una palomita () el nivel que hayas podido lograr. Necesito Lo hago con ayuda para hacerlo facilidad Ubico en una linea del tiempo los principales a! f en un mapa de México las zonas de influencia de los principales caudillos revolucionarios - Identifico las causas que consolidaron la dictadura de Porfirio Diaz y algunos de sus aspectos culturales, ee Ney mica de la Revoluci6n Mexicana co las propuestas de los diferentes caudillos Sélo cuando Lo hago | Lo intento"
Benito Juarez,"Las diferencias politicas entre los liberales y la consolidaci6n de la dictadura de Porfirio Diaz Como recordaras, durante la primera mitad del siglo XX hubo varios con- flictos entre liberales y conservadores. Entre los liberales que derrotaron al ejército francés también surgie- ron diferencias. Asi, se formaron dos grupos: los civiles que acompa- fiaron a Benito Juarez desde la Guerra de Reforma y los militares, que adquirieron prestigio durante la intervencién francesa y eran encabeza- dos por Porfirio Diaz; estos ultimos eran mas jovenes y tuvieron una vision distinta sobre como aplicar las reformas liberales. Por ejemplo, buscaban mejorar la"
Benito Juarez,"hacia un llamado a desconocer al gobierno; aunque Diaz tuvo seguidores, la revuelta no se extendié, pues meses mas tarde Benito Juarez murié. Ante este suce- so Sebastian Lerdo de Tejada, presidente de la Suprema Corte de Justicia, asumio la presidencia de la Republica de forma interina y convocé a nuevas elecciones, en las cuales result6 ganador. Benito Juarez (1806-1872)."
Benito Juarez,"hacia un llamado a desconocer al gobierno; aunque Diaz tuvo seguidores, la revuelta no se extendié, pues meses mas tarde Benito Juarez murié. Ante este suce- so Sebastian Lerdo de Tejada, presidente de la Suprema Corte de Justicia, asumio la presidencia de la Republica de forma interina y convocé a nuevas elecciones, en las cuales result6 ganador. Benito Juarez (1806-1872)."
Guerra de Reforma,"Las diferencias politicas entre los liberales y la consolidaci6n de la dictadura de Porfirio Diaz Como recordaras, durante la primera mitad del siglo XX hubo varios con- flictos entre liberales y conservadores. Entre los liberales que derrotaron al ejército francés también surgie- ron diferencias. Asi, se formaron dos grupos: los civiles que acompa- fiaron a Benito Juarez desde la Guerra de Reforma y los militares, que adquirieron prestigio durante la intervencién francesa y eran encabeza- dos por Porfirio Diaz; estos ultimos eran mas jovenes y tuvieron una vision distinta sobre como aplicar las reformas liberales. Por ejemplo, buscaban mejorar la"
Iglesia,"relacién con la Iglesia e impulsaron la reorganizacién de la econo- mia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido pre- sidente por un periodo de cuatro afios; con ello se prolongé el mandato que ejercia desde 1858. En 1871 Juarez se postulé de nuevo para la presidencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayo- la absoluta, asi que al Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz proclam6 el Plan de la Noria, en el que exigia la no reeleccién y"
Iglesia,"88 Exilio Lerdo de Tejada fue presidente de 1872 a 1876; durante su mandato se Abandonar el pals de origen enfrenté a la Iglesia porque aplicd con rigidez las Leyes de Reforma. Asimis- Por causaspolticas. mo impulsé el federalismo, la separacién y el equilibrio de los tres poderes, la participacién publica mediante el voto y el respeto a los derechos civiles. Terminado su periodo, Lerdo buscé reelegirse, lo cual provocé la incon- formidad del Congreso y de Porfirio Diaz. Este volvio a levantarse en armas, y se puso al frente del Plan de Tuxtepec, en el que exigia la no"
Iglesia,"reeleccion. Diaz recibid un amplio respaldo en toda la Republica y finalmente Lerdo se vio obligado a renunciar y a exiliarse en Estados Unidos. Porfirio Diaz fue elegido presidente y asu- mid su cargo en 1877. Los primeros afos de su gobierno fueron de ajustes y buscé la paz. Consiguio aliarse con mas personas y fortalecer su poder mediante la conciliacién; por ejemplo, pacté con los caciques regionales y puso a sus hombres de confianza al mando del ejército. También trat6 de desarrollar un proyecto, unifi- car a los liberales y reconciliar al gobierno con la Iglesia y los conservadores."
Iglesia,"96 Aqui aprenderas a describir Jas condiciones de viday las inconformidades de los diferentes grupos sociales del Porfiriato. Latifundio Gran extension de tierra que sirve para las labores agricolas y ganaderas y que pertenece a un hacendado, empresario o politico. Obreras en Rio Blanco, Veracruz (ca. 1906). Panorémica:de la fabrica Santa Rosa, en Rio Blanco (ca. 1906). Movimientos de protesta: campesinos y obreros Una vez establecidas las reformas liberales, el pals continudé con el problema de la propiedad de la tierra; para ello el gobierno puso a la venta las tierras comunales y de la Iglesia, ofreciéndolas a quienes tuvieran"
Republica,"relacién con la Iglesia e impulsaron la reorganizacién de la econo- mia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido pre- sidente por un periodo de cuatro afios; con ello se prolongé el mandato que ejercia desde 1858. En 1871 Juarez se postulé de nuevo para la presidencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayo- la absoluta, asi que al Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz proclam6 el Plan de la Noria, en el que exigia la no reeleccién y"
Republica,"hacia un llamado a desconocer al gobierno; aunque Diaz tuvo seguidores, la revuelta no se extendié, pues meses mas tarde Benito Juarez murié. Ante este suce- so Sebastian Lerdo de Tejada, presidente de la Suprema Corte de Justicia, asumio la presidencia de la Republica de forma interina y convocé a nuevas elecciones, en las cuales result6 ganador. Benito Juarez (1806-1872)."
Benito Juárez,"relacién con la Iglesia e impulsaron la reorganizacién de la econo- mia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido pre- sidente por un periodo de cuatro afios; con ello se prolongé el mandato que ejercia desde 1858. En 1871 Juarez se postulé de nuevo para la presidencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayo- la absoluta, asi que al Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz proclam6 el Plan de la Noria, en el que exigia la no reeleccién y"
Benito Juárez,"relacién con la Iglesia e impulsaron la reorganizacién de la econo- mia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido pre- sidente por un periodo de cuatro afios; con ello se prolongé el mandato que ejercia desde 1858. En 1871 Juarez se postulé de nuevo para la presidencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayo- la absoluta, asi que al Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz proclam6 el Plan de la Noria, en el que exigia la no reeleccién y"
Benito Juárez,"relacién con la Iglesia e impulsaron la reorganizacién de la econo- mia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido pre- sidente por un periodo de cuatro afios; con ello se prolongé el mandato que ejercia desde 1858. En 1871 Juarez se postulé de nuevo para la presidencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayo- la absoluta, asi que al Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz proclam6 el Plan de la Noria, en el que exigia la no reeleccién y"
Benito Juárez,"109 La influencia francesa también fue notoria en la vida cotidiana de la socie- dad mexicana de la época. Se observé en las costumbres urbanas, como en los cafés, restaurantes, la literatura, la moda, las diversiones y en las funcio- nes de opera, ballet, conciertos y bailes. Asimismo, se destacé en las construcciones, como el Palacio de Bellas Artes y el edificio de Correos en la Ciudad de México y los teatros Juarez, en Guanajuato; el de La Paz, en San Luis Potos!; el Doblado, en Leén; el Calde- ron, en Zacatecas y el Peén Contreras en Mérida. Tiples en"
Congreso,"relacién con la Iglesia e impulsaron la reorganizacién de la econo- mia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido pre- sidente por un periodo de cuatro afios; con ello se prolongé el mandato que ejercia desde 1858. En 1871 Juarez se postulé de nuevo para la presidencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayo- la absoluta, asi que al Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz proclam6 el Plan de la Noria, en el que exigia la no reeleccién y"
Congreso,"88 Exilio Lerdo de Tejada fue presidente de 1872 a 1876; durante su mandato se Abandonar el pals de origen enfrenté a la Iglesia porque aplicd con rigidez las Leyes de Reforma. Asimis- Por causaspolticas. mo impulsé el federalismo, la separacién y el equilibrio de los tres poderes, la participacién publica mediante el voto y el respeto a los derechos civiles. Terminado su periodo, Lerdo buscé reelegirse, lo cual provocé la incon- formidad del Congreso y de Porfirio Diaz. Este volvio a levantarse en armas, y se puso al frente del Plan de Tuxtepec, en el que exigia la no"
Diaz,"relacién con la Iglesia e impulsaron la reorganizacién de la econo- mia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido pre- sidente por un periodo de cuatro afios; con ello se prolongé el mandato que ejercia desde 1858. En 1871 Juarez se postulé de nuevo para la presidencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayo- la absoluta, asi que al Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz proclam6 el Plan de la Noria, en el que exigia la no reeleccién y"
Diaz,"hacia un llamado a desconocer al gobierno; aunque Diaz tuvo seguidores, la revuelta no se extendié, pues meses mas tarde Benito Juarez murié. Ante este suce- so Sebastian Lerdo de Tejada, presidente de la Suprema Corte de Justicia, asumio la presidencia de la Republica de forma interina y convocé a nuevas elecciones, en las cuales result6 ganador. Benito Juarez (1806-1872)."
Diaz,"reeleccion. Diaz recibid un amplio respaldo en toda la Republica y finalmente Lerdo se vio obligado a renunciar y a exiliarse en Estados Unidos. Porfirio Diaz fue elegido presidente y asu- mid su cargo en 1877. Los primeros afos de su gobierno fueron de ajustes y buscé la paz. Consiguio aliarse con mas personas y fortalecer su poder mediante la conciliacién; por ejemplo, pacté con los caciques regionales y puso a sus hombres de confianza al mando del ejército. También trat6 de desarrollar un proyecto, unifi- car a los liberales y reconciliar al gobierno con la Iglesia y los conservadores."
Diaz,"E! primer periodo presidencial de Diaz duré hasta 1880; el general Manuel Gonzalez, quien lo sustituy6 en el cargo, era su amigo cercano. Duran- te su gobierno continué la reorganizacion del pais: se construyeron vias férreas, se cred e| Banco Nacional de México y ademas, se reabrié el Cole- gio Militar. También se firmé el Tratado de Limites con Guatemala, se establecié la primera fabrica de armas en el pals y se fortalecieron las relaciones diplomaticas con Estados Unidos y Europa. En 1884 el general Diaz volvio a ocupar la presidencia. Las acciones que emprendié le per- mitieron fortalecer su"
Diaz,"E! primer periodo presidencial de Diaz duré hasta 1880; el general Manuel Gonzalez, quien lo sustituy6 en el cargo, era su amigo cercano. Duran- te su gobierno continué la reorganizacion del pais: se construyeron vias férreas, se cred e| Banco Nacional de México y ademas, se reabrié el Cole- gio Militar. También se firmé el Tratado de Limites con Guatemala, se establecié la primera fabrica de armas en el pals y se fortalecieron las relaciones diplomaticas con Estados Unidos y Europa. En 1884 el general Diaz volvio a ocupar la presidencia. Las acciones que emprendié le per- mitieron fortalecer su"
Diaz,"poder y mantener la estabi- lidad. Conté con el apoyo de politicos, militares, inversionistas, terratenientes y clases medias, quienes consideraban que Diaz debia permane- cer en el gobierno para mantener el orden y el crecimiento econdmico del pals. Caricatura publicada en La Orquesta (1877). “Rey snuerto, Frincpe coronada"
Diaz,"100 Ese mismo afio, Francisco |. Madero publicé su libro La sucesién presi- dencial en 1970, en el cual propuso crear un partido politico que se opusiera alareeleccién de Diaz. Al afio siguiente fundé el Partido Nacional Antirreelec- cionista y se postulé a la presidencia de la Republica. Como candidato, viajo por el pais para dar a conocer sus ideas pollticas, destacando entre ellas su empefio en convertir a México en un pais democratico, gobernado por la ley y donde los distintos grupos sociales vivieran en armonia. Madero obtuvo gran apoyo durante su campafia electoral. Esto alarmé a Diaz, quien"
Diaz,"100 Ese mismo afio, Francisco |. Madero publicé su libro La sucesién presi- dencial en 1970, en el cual propuso crear un partido politico que se opusiera alareeleccién de Diaz. Al afio siguiente fundé el Partido Nacional Antirreelec- cionista y se postulé a la presidencia de la Republica. Como candidato, viajo por el pais para dar a conocer sus ideas pollticas, destacando entre ellas su empefio en convertir a México en un pais democratico, gobernado por la ley y donde los distintos grupos sociales vivieran en armonia. Madero obtuvo gran apoyo durante su campafia electoral. Esto alarmé a Diaz, quien"
Diaz,"y Carmen Serdan; y en Morelos, con Emiliano Zapata. Para principios de 1911 los levantamientos se extendieron exitosamente por diferentes regiones. En mayo el general Diaz renuncid a la presidencia y abandon6 el pais. Enseguida se realizaron elecciones libres en las que result6 triunfador Francisco |. Madero. Victoriano Huerta (1845-1916). Madero trato de gobernar con apego a la ley y respetando las libertades democraticas. Sin embargo enfrent6 graves problemas. Algunos de sus par- tidarios esperaban respuestas inmediatas a las demandas sociales, y al no obtenerlas se alzaron en armas nuevamente, como sucedié en el caso de Emiliano Zapata. Por otra"
Diaz,"parte, ni los antiguos porfiristas ni los empresarios extranjeros favorecidos por Diaz velan con buenos ojos al nuevo presidente. En febrero de 1913 un grupo de militares, apoyados por el embajador de Estados Unidos, se rebelaron contra el gobierno en la ciudad de México. Este episodio fue conocido como la “Decena Tragica” porque en los 10 dias que duraron los combates hubo muchos muertos. Madero y el vicepresidente José Marla Pino Suarez fueron asesinados por ordenes del general Victoriano Huerta, quien usurpé la presidencia de México. Ante este hecho Venustiano Carranza, gobernador de Coahuila, elaboré el Plan de Guadalupe, en"
Diaz,"automdvil, el cine y el teléfono (__). Evaluacion > 1. Transformaciones tecnoldégicas que cambiaron la ~~ vida cotidiana de la sociedad durante el Porfiriato. a) Bicicleta, cinematégrafo y camara fotografica. b) Ferrocarril, diligencias e industrializacion. c) Modos de vestir, mineria y textiles. > 2. Lee el fragmento del siguiente plan revolucionario: Se desconoce al actual Gobierno del general Diaz, asi como a todas las autoridades cuyo poder debe dimanar del yoto popular, porque ademas de no haber sido elegidas por el pueblo, han perdido los pocos titulos que podian tener de legalidad, cometiendo y apoyando, con los elementos que el"
Plan de la Noria,"relacién con la Iglesia e impulsaron la reorganizacién de la econo- mia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido pre- sidente por un periodo de cuatro afios; con ello se prolongé el mandato que ejercia desde 1858. En 1871 Juarez se postulé de nuevo para la presidencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayo- la absoluta, asi que al Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz proclam6 el Plan de la Noria, en el que exigia la no reeleccién y"
Sebastian Lerdo de Tejada,"hacia un llamado a desconocer al gobierno; aunque Diaz tuvo seguidores, la revuelta no se extendié, pues meses mas tarde Benito Juarez murié. Ante este suce- so Sebastian Lerdo de Tejada, presidente de la Suprema Corte de Justicia, asumio la presidencia de la Republica de forma interina y convocé a nuevas elecciones, en las cuales result6 ganador. Benito Juarez (1806-1872)."
Suprema Corte de Justicia,"hacia un llamado a desconocer al gobierno; aunque Diaz tuvo seguidores, la revuelta no se extendié, pues meses mas tarde Benito Juarez murié. Ante este suce- so Sebastian Lerdo de Tejada, presidente de la Suprema Corte de Justicia, asumio la presidencia de la Republica de forma interina y convocé a nuevas elecciones, en las cuales result6 ganador. Benito Juarez (1806-1872)."
Sebastian Lerdo de Tejada,"88 Exilio Lerdo de Tejada fue presidente de 1872 a 1876; durante su mandato se Abandonar el pals de origen enfrenté a la Iglesia porque aplicd con rigidez las Leyes de Reforma. Asimis- Por causaspolticas. mo impulsé el federalismo, la separacién y el equilibrio de los tres poderes, la participacién publica mediante el voto y el respeto a los derechos civiles. Terminado su periodo, Lerdo buscé reelegirse, lo cual provocé la incon- formidad del Congreso y de Porfirio Diaz. Este volvio a levantarse en armas, y se puso al frente del Plan de Tuxtepec, en el que exigia la no"
Leyes de Reforma,"88 Exilio Lerdo de Tejada fue presidente de 1872 a 1876; durante su mandato se Abandonar el pals de origen enfrenté a la Iglesia porque aplicd con rigidez las Leyes de Reforma. Asimis- Por causaspolticas. mo impulsé el federalismo, la separacién y el equilibrio de los tres poderes, la participacién publica mediante el voto y el respeto a los derechos civiles. Terminado su periodo, Lerdo buscé reelegirse, lo cual provocé la incon- formidad del Congreso y de Porfirio Diaz. Este volvio a levantarse en armas, y se puso al frente del Plan de Tuxtepec, en el que exigia la no"
Asimis,"88 Exilio Lerdo de Tejada fue presidente de 1872 a 1876; durante su mandato se Abandonar el pals de origen enfrenté a la Iglesia porque aplicd con rigidez las Leyes de Reforma. Asimis- Por causaspolticas. mo impulsé el federalismo, la separacién y el equilibrio de los tres poderes, la participacién publica mediante el voto y el respeto a los derechos civiles. Terminado su periodo, Lerdo buscé reelegirse, lo cual provocé la incon- formidad del Congreso y de Porfirio Diaz. Este volvio a levantarse en armas, y se puso al frente del Plan de Tuxtepec, en el que exigia la no"
