Entidad,Contexto
Francisco I. Madero,"elecciones se realizaron mientras Madero se hallaba preso. Como se impidié el ejercicio del voto libre, Porfirio Diaz volvié a ganar la presidencia. Madero logré escapar y protesté por esta situacién mediante el Plan de San Luis, el cual convocaba a la poblacién a le- vantarse en armas contra el gobierno. Su llamado encontré respuesta en diversas regiones del pais: en Chihuahua, con Francisco Villa y Pascual Orozco; en Puebla, con los hermanos Aquiles, Maximo y Carmen Serdan, y en Morelos, con Emiliano Zapata. Para principios de 1911, los levantamientos se extendieron exitosamente por diferentes regiones. En mayo, el general"
Francisco I. Madero,"elecciones se realizaron mientras Madero se hallaba preso. Como se impidié el ejercicio del voto libre, Porfirio Diaz volvié a ganar la presidencia. Madero logré escapar y protesté por esta situacién mediante el Plan de San Luis, el cual convocaba a la poblacién a le- vantarse en armas contra el gobierno. Su llamado encontré respuesta en diversas regiones del pais: en Chihuahua, con Francisco Villa y Pascual Orozco; en Puebla, con los hermanos Aquiles, Maximo y Carmen Serdan, y en Morelos, con Emiliano Zapata. Para principios de 1911, los levantamientos se extendieron exitosamente por diferentes regiones. En mayo, el general"
Francisco I. Madero,"Diaz renuncio a la presidencia y abandoné el pais, quedando como presidente interino Francisco Leén de la Barra, quien organizé elecciones libres en las que resulté triunfador Francisco I. Madero, quien goberné junto con el vicepresidente José Maria Pino Suarez. Madero traté de gobernar con apego a la ley y respetando las libertades democraticas, sin embargo, enfrenté graves problemas. Sufragio efectivo, no reeleccién, 1968, Juan O’ Gorman, Museo Nacional de Historia."
Francisco I. Madero,"vicepresidente José Maria Pino Suarez fueron asesinados por ordenes del general Victoriano Huerta, quien usur- po la presidencia. Carmen Serdan (1875-1948). Ante este hecho, Venustiano Carranza, gobernador de Coahuila, elaboré el Plan de Guadalupe, en el que desconocia a Victoriano Huerta como presidente y se autonombraba primer jefe del Ejército Constitucionalista, llamado asi porque el plan exigia el respeto a la Constitucion. = 2 Sar ae El general Aurelio Blanquet aprehende al presidente Madero y al vicepresidente Pino Suarez (18 de febrero), F. Dené, Museo Nacional de Historia."
José María Pino Suárez,"in Mexicana, 1910-1920 Revolu —}{0 Ciudad Juérez, = “Tatado 1911 Estapos Unipos 2S Casas Golfo de México al Cancet 23°27) Océano Pacifico 310% 1912 popica de Simbologia 4 Querétaro, Campatias dal jército Consttuconalsta 4 Constitucion 1917 Campari del Ejército del Noroeste Dr dhrare obregen Veracruz, exillo de [Ey teats de Deis det Norte Francisco Vila ‘México, Decena Tragica: muefen © Portirio Diaz, 1911 Camparia del Fjército del Noreste. | Madero y Pino Suarez, 1913 [rable Goncdlez 1912 f= Camparia del Ejército Libertador del Sur ‘Chinameca, Morelos ‘ong, S DB tmmttano Zapata muere Zapata, 1919 Ai a eaten 1920 a ><"
José María Pino Suárez,"vicepresidente José Maria Pino Suarez fueron asesinados por ordenes del general Victoriano Huerta, quien usur- po la presidencia. Carmen Serdan (1875-1948). Ante este hecho, Venustiano Carranza, gobernador de Coahuila, elaboré el Plan de Guadalupe, en el que desconocia a Victoriano Huerta como presidente y se autonombraba primer jefe del Ejército Constitucionalista, llamado asi porque el plan exigia el respeto a la Constitucion. = 2 Sar ae El general Aurelio Blanquet aprehende al presidente Madero y al vicepresidente Pino Suarez (18 de febrero), F. Dené, Museo Nacional de Historia."
Ejército Libertador del Sur,"in Mexicana, 1910-1920 Revolu —}{0 Ciudad Juérez, = “Tatado 1911 Estapos Unipos 2S Casas Golfo de México al Cancet 23°27) Océano Pacifico 310% 1912 popica de Simbologia 4 Querétaro, Campatias dal jército Consttuconalsta 4 Constitucion 1917 Campari del Ejército del Noroeste Dr dhrare obregen Veracruz, exillo de [Ey teats de Deis det Norte Francisco Vila ‘México, Decena Tragica: muefen © Portirio Diaz, 1911 Camparia del Fjército del Noreste. | Madero y Pino Suarez, 1913 [rable Goncdlez 1912 f= Camparia del Ejército Libertador del Sur ‘Chinameca, Morelos ‘ong, S DB tmmttano Zapata muere Zapata, 1919 Ai a eaten 1920 a ><"
Chinamec,"in Mexicana, 1910-1920 Revolu —}{0 Ciudad Juérez, = “Tatado 1911 Estapos Unipos 2S Casas Golfo de México al Cancet 23°27) Océano Pacifico 310% 1912 popica de Simbologia 4 Querétaro, Campatias dal jército Consttuconalsta 4 Constitucion 1917 Campari del Ejército del Noroeste Dr dhrare obregen Veracruz, exillo de [Ey teats de Deis det Norte Francisco Vila ‘México, Decena Tragica: muefen © Portirio Diaz, 1911 Camparia del Fjército del Noreste. | Madero y Pino Suarez, 1913 [rable Goncdlez 1912 f= Camparia del Ejército Libertador del Sur ‘Chinameca, Morelos ‘ong, S DB tmmttano Zapata muere Zapata, 1919 Ai a eaten 1920 a ><"
Morelos,"in Mexicana, 1910-1920 Revolu —}{0 Ciudad Juérez, = “Tatado 1911 Estapos Unipos 2S Casas Golfo de México al Cancet 23°27) Océano Pacifico 310% 1912 popica de Simbologia 4 Querétaro, Campatias dal jército Consttuconalsta 4 Constitucion 1917 Campari del Ejército del Noroeste Dr dhrare obregen Veracruz, exillo de [Ey teats de Deis det Norte Francisco Vila ‘México, Decena Tragica: muefen © Portirio Diaz, 1911 Camparia del Fjército del Noreste. | Madero y Pino Suarez, 1913 [rable Goncdlez 1912 f= Camparia del Ejército Libertador del Sur ‘Chinameca, Morelos ‘ong, S DB tmmttano Zapata muere Zapata, 1919 Ai a eaten 1920 a ><"
Plan,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
Plan,"{ % Zapata proclama el Plan de Ayala, 1911 > i 1900 1905 1910 1915 1920 Pelicula muda mexicana La banda del automévil gris, 1919 Lucha armada"
Plan,"El desarrollo del movimiento armado y las propuestas de caudillos revolucionarios: Zapata, Villa, Carranza y Obregon Durante la Revolucién, en distintas partes del pais se levantaron en armas grupos revolucionarios con diferentes proyectos politicos. Las fracciones se organizaron en torno a caudillos como Emiliano Zapata, Venustiano Carranza, Francisco Villa y Alvaro Obreg6n. Algunos de ellos elaboraron documentos en los que plasmaron sus demandas. Con el Plan de Ayala, el movimiento zapatista expresaba las de- mandas de los campesinos que habian sido despojados por los ha- cendados porfiristas, por lo que los peones, los jornaleros y otros trabajadores del campo del"
Plan,"| Victoriano Huerta (1845-1916). revolucionarios se reunieron en Aguascalientes y Nifio soldado nombraron presidente a Eulalio Gutiérrez. con tambor. Asi, los revolucionarios quedaron divididos en dos bandos: por un lado los carrancistas, y por otro los villistas y za- patistas. En el bando carrancista, el general Alvaro Obregon dirigié con gran éxito el Ejército Constitucionalista. Bajo su mando las tro- pas de Carranza lograron victorias decisivas sobre sus adversarios en 1915. Las ideas de reforma social quedaron plasmadas en el Plan de Ayala y la Ley General Agraria. lig UN DATO INTERESAN Venustiano Carranza (1859-1920). Muchas veces los nifios de"
Plan,"entre siete y doce afios desempefiaron diferentes actividades durante la lucha revolucionaria, aunque al- gunos participaron en el combate, otros tuvieron tareas como tocar el redoble de tambores o ejecutar la diana militar; también fueron aguadores, caballerangos, mensajeros, centinelas y ayudaban a cocinar. Entra al portal Primaria Tic: Et COMPRENDO Y APLICO <http://basica.primariatic. sep.gob.mx>. En la pestafia Lee los fragmentos del Plan de Ayala y de la Ley Agraria de la pagina Busca, anota « pas 99 y contesta en tu cuaderno las siguientes preguntas. 2nor ® Identifica a los autores de los documentos. ™ {Qué proponen? ™ Qué problemas"
Plan,"Plan de Ayala, noviembre de 1911 Articulo 6°. Que los terrenos, montes y aguas que hayan usurpado los hacendados [...] 0 caciques a la sombra de la tirania [...] entraran en posesién de estos bienes [...] los pueblos o ciudadanos que tengan los titulos correspon- dientes de esas propiedades, de las cuales han sido des- pojados por la mala fe de nuestros opresores. Articulo 7°. En virtud de que la inmensa mayoria de los pueblos y ciudadanos mexicanos, no son mas duefios que del terreno que pisan, sufriendo los horrores de la miseria sin poder mejorar su condici6n social [...]"
Plan,"por estar mo- nopolizados en unas cuantas manos las tierras, montes y aguas; por esta causa se expropiaran [...] a los poderosos propietarios de ellos, a fin de que los pueblos y ciudadanos de México obtengan ejidos, colonias, fundos legales para pueblos 0 campos de sembradura o de labor. Manuscrito original del Plan de Ayala, 1911. Ley General Agraria, mayo de 1915 ii UN DATO (4) INTERESANTE prosperidad de la Republica la existencia de las gran- Durante la Revoluci6n Mexicana, al- Articulo 1°. Se considera incompatible con la paz y la gunos de los enfrentamientos tam- bién ocurrieron en el"
Plan,"Evaluacion Realiza lo que se te pide. 1. Lee cada oraci6n y coloca en el parén- tesis una P si la oraci6n corresponde al Porfiriato, o una R si se refiere ala Revoluci6n Mexicana. (_ ) Esas décadas se caracterizaron por la ree- leccién constante del mismo presidente. (_) Se proclamé a la nacién como duefa de sus recursos naturales. (_) Actividades econémicas como la mineria, laconstruccién de ferrocarriles y la extrac- cién de petréleo eran desarrolladas por inversionistas extranjeros. (_) Emiliano Zapata elaboré el Plan de Ayala. (_) Enesta etapa ocurrié la “Decena Tragica”. (_) Se proclamé el Plan"
GUATEMALA,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
Villa Constitucién,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
1917 Blanco,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
Puerto Carranza,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
— Cananea,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
Sonora,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
Sonora,"sus derechos. Utilizaron la huelga como recurso para exigir mejores condiciones de trabajo, pero estos movimientos fueron reprimidos por el gobierno porfirista. Entre las huelgas mas importantes destacaron la de los mineros de Cananea, Sonora, en 1906, y la de la fabrica textil de Rio Blanco, Veracruz, en 1907. Hacienda henequenera en la época del Porfiriato."
Villa,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
Villa,"El desarrollo del movimiento armado y las propuestas de caudillos revolucionarios: Zapata, Villa, Carranza y Obregon Durante la Revolucién, en distintas partes del pais se levantaron en armas grupos revolucionarios con diferentes proyectos politicos. Las fracciones se organizaron en torno a caudillos como Emiliano Zapata, Venustiano Carranza, Francisco Villa y Alvaro Obreg6n. Algunos de ellos elaboraron documentos en los que plasmaron sus demandas. Con el Plan de Ayala, el movimiento zapatista expresaba las de- mandas de los campesinos que habian sido despojados por los ha- cendados porfiristas, por lo que los peones, los jornaleros y otros trabajadores del campo del"
Villa,"centro y sur del pais se unieron a dicho movimiento. El movimiento villista representé los anhelos y las necesidades de los campesinos en el norte del pais, quienes reclamaban tierras para trabajar. Villa elaboré la Ley General Agraria, en la que desta- caba la reduccién de las grandes propiedades territoriales a limites justos, distribuyendo equitativamente las tierras excedentes. Venustiano Carranza fue gobernador de Coahuila durante el go- bierno de Francisco I. Madero y a la muerte de éste se convirtié en el principal lider revolucionario. En septiembre de 1916, Carranza convocé un congreso constituyente en Querétaro que elabor6 y pro-"
Villa,"BLOQUE Ill Cuando Victoriano Huerta usurpé la presi- dencia, Venustiano Carranza lo desconocié y se levanté en armas. Lo mismo hicieron los ejérci- tos de Obregon, Villa y Zapata. Ademas Estados Unidos se negé a reconocer su gobierno. Ante esto, en agosto de 1914, Huerta dejé el pais y Carranza entré triunfante a la ciudad de México. Carranza ocupé de manera interina la presiden- cia, pero se enfrenté con muchos revolucionarios, entre ellos Zapata y Villa, quienes no estuvieron de acuerdo con él porque pensaban que no se identi- sts ficaba con los intereses del campesinado. Los jefes ow y"
Villa,"BLOQUE Ill Cuando Victoriano Huerta usurpé la presi- dencia, Venustiano Carranza lo desconocié y se levanté en armas. Lo mismo hicieron los ejérci- tos de Obregon, Villa y Zapata. Ademas Estados Unidos se negé a reconocer su gobierno. Ante esto, en agosto de 1914, Huerta dejé el pais y Carranza entré triunfante a la ciudad de México. Carranza ocupé de manera interina la presiden- cia, pero se enfrenté con muchos revolucionarios, entre ellos Zapata y Villa, quienes no estuvieron de acuerdo con él porque pensaban que no se identi- sts ficaba con los intereses del campesinado. Los jefes ow y"
Villa,"BLOQUE Ill Portada de la Constituci6n Politica de 1917. La Constitucion de 1917 y sus principales articulos Después de la victoria del bando constitucionalista sobre Villa y Zapata, Carranza convocé a un congreso en Querétaro con el pro- posito de reformar la Constitucién del pais. Una nueva propuesta de constitucién se promulgé el 5 de febrero de 1917 y es la que actual- mente nos rige. Esta nueva constitucién federal retom6 los principios liberales plasmados en la de 1857 e incorporé principios nacionalistas y demandas sociales por las que el pueblo habia luchado durante la Revolucion. La Constitucién ha sido"
Zacatecas,"Batallasimportantes: le es i * Escala 1:23 263 000 Plan de Ayala, 1911 / GUATEMALA. f= © Hechos notables 0 300 600 km. { Honpuras OO —— ‘ Te Te Tos"" 107 as ae | 4g Madero presidente, Huerta presidente, | 1911-1913 1913-1914 i Inicia la Revolucién Mexicana, 1910 . Derrota de Villa Constitucién N 1 1 Huelga de obreros en Rio en Celaya, 1915 de 1917 Blanco, Veracruz, 1907 Invasién y ataque | : ss : ="" estadounidense al Puerto Carranza Huelga de obreros en — Cananea, Sonora, 1906 ecle tacit! presidente, oy | Villa toma Zacatecas, 1914 1917-1920"
Zacatecas,"Calderén, en Zacatecas y Peén Contreras, en Mérida."
Zapata,"{ % Zapata proclama el Plan de Ayala, 1911 > i 1900 1905 1910 1915 1920 Pelicula muda mexicana La banda del automévil gris, 1919 Lucha armada"
La banda del automévil gris,"{ % Zapata proclama el Plan de Ayala, 1911 > i 1900 1905 1910 1915 1920 Pelicula muda mexicana La banda del automévil gris, 1919 Lucha armada"
R,"BLOQUE Il Temas para comprender el periodo 3Por qué surgio la Revolucion Mexicana? ad PARA OBSERVADORES 1. Con el titulo “Mi respuesta inicial”, escribe en tu cuaderno la pre- gunta que aparece arriba. | a | 2. Observa la secuencia de imagenes de estas dos paginas. {Qué escribirlas como posible respuesta para esa pregunta? 3. Conforme estudies este bloque, registra la informacién nueva que encuenires en cada tema y que esté relacionada con esta pregunta. 4. Al terminar el bloque Ill, completa el esquema de la seccién Lo que aprendi y utiliza la informaci6n que registraste en tu cuaderno. Caricatura"
R,"BLOQUE Ill UN DATO (ik INTERESANTE Una corriente de pensamiento considerada precursora de la Revolucion fue el magonismo, encabezada por los herma- nos Enrique y Ricardo Flores Mag6n. Entre sus propuestas planteaban terminar con el reeleccionismo y promover la participacion ciudadana. Ade- mas, impulsar el mejoramien- to y fomento de la educacion y de las condiciones de trabajo. La Revolucion Mexicana El maderismo y el inicio de la Revolucién Mexicana Hacia finales del siglo x1x y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo se fundaron periddicos opositores al gobierno, como El Hijo del Ahuizote"
R,"BLOQUE Il Lo que aprendi 1. Completa la siguiente tabla. Recupera de tu cuaderno lo que escribiste en “Mi respuesta inicial” y lo que anotaste de nueva informacién en cada tema. ;Tu respuesta inicial cambié a partir de lo que aprendiste? ;Por qué? Pregunta detonadora Por qué surgié la Revolucion Mexicana? de bloque Mi respuesta inicial Nueva informacién que obtuve al estudiar el bloque Ill Mi respuesta final 2. Completa el siguiente cuadro. Al terminar, reflexiona acerca de lo que estudiaste en el bloque. Coméntalo con tu maestro y el grupo. Marca con una “X” tu nivel de E ia"
R,"Revolucion Mexicana. a) Francisco I. Madero y Pascual Orozco. b) Emiliano Zapata y Francisco Villa. c) Venustiano Carranza y Alvaro Obregon. 5. Son los articulos que contienen las principales garantias establecidas en la Constituci6n Politica de los Estados Unidos Mexicanos. a) 1°, 3°y 123. b) 3°, 27 y 84. ¢)3°,.27 ¥:123."
Mi respuesta inicial,"BLOQUE Il Temas para comprender el periodo 3Por qué surgio la Revolucion Mexicana? ad PARA OBSERVADORES 1. Con el titulo “Mi respuesta inicial”, escribe en tu cuaderno la pre- gunta que aparece arriba. | a | 2. Observa la secuencia de imagenes de estas dos paginas. {Qué escribirlas como posible respuesta para esa pregunta? 3. Conforme estudies este bloque, registra la informacién nueva que encuenires en cada tema y que esté relacionada con esta pregunta. 4. Al terminar el bloque Ill, completa el esquema de la seccién Lo que aprendi y utiliza la informaci6n que registraste en tu cuaderno. Caricatura"
A rey muerto,"“A rey muerto, principe Obreras en Rio Blanco, Veracruz. coronado”."
principe Obreras,"“A rey muerto, principe Obreras en Rio Blanco, Veracruz. coronado”."
Huelga de obreros en Rio Blanco,"“A rey muerto, principe Obreras en Rio Blanco, Veracruz. coronado”."
Huelga de obreros en Rio Blanco,"COMPRENDO Y APLICO Observa las caricaturas de las paginas 84 y 85 y res- ponde en tu cuaderno las siguientes preguntas. @ Enla caricatura de la pagina 84, 4a quién estan coro- nando? £A qué se refiere la frase “A rey muerto, princi- pe coronado”? ,Quién es el rey que muri6? @ En la ccaricatura de la pagi- na 85, gpor qué crees que México fue representado como una torre de Babel? éPor qué en la cima de la torre dice “Tuxtepec y Rio Blanco”? {Qué grupos so- ciales identificas? @ En la caricatura titulada “Una ofrenda a Porfiriopoxtl”, équé"
Huelga de obreros en Rio Blanco,"Hacia 1884, la inversién extranjera era de 100 millones de pesos; para finales del Porfiriato se elevé 34 veces mis y estaba repartida como se indica en la siguiente tabla. Paises* Porcentaje de inversion Alemania 1.9% Estados Unidos 38.0% Francia 26.7% Holanda 1.6% Inglaterra 29.1% Otros 2.7% * Paises que invirtieron en , industrias textil, petrolera y minera. Fabrica de hilados de Rio Blanco, Orizaba, Veracruz."
Huelga de obreros en Rio Blanco,"te- nian que trabajar como obreros en las fabricas o como peones en las haciendas. Latifundio. Gran extensién de tierra que sirve para las la- bores agricolas y ganaderas y que pertenece a una sola per- sona. Obreras en Rio Blanco, Veracruz."
Huelga de obreros en Rio Blanco,"sus derechos. Utilizaron la huelga como recurso para exigir mejores condiciones de trabajo, pero estos movimientos fueron reprimidos por el gobierno porfirista. Entre las huelgas mas importantes destacaron la de los mineros de Cananea, Sonora, en 1906, y la de la fabrica textil de Rio Blanco, Veracruz, en 1907. Hacienda henequenera en la época del Porfiriato."
Hacienda henequenera,"aE LEO Y COMPRENDO Después de estudiar cada tema para comprender el periodo, ela- bora en tu cuaderno un esquema como el siguiente y responde las preguntas, segtin se presente la informacion en tu libro. ¢é Cuando y dénde ocurrid? éQuiénes participaron? Bibi, a lihica ae los Meiicanos —_—_— ei antl aim Hacienda henequenera en Yucatan. Portada de la Constitucién Politica de 1917."
Yuca,"aE LEO Y COMPRENDO Después de estudiar cada tema para comprender el periodo, ela- bora en tu cuaderno un esquema como el siguiente y responde las preguntas, segtin se presente la informacion en tu libro. ¢é Cuando y dénde ocurrid? éQuiénes participaron? Bibi, a lihica ae los Meiicanos —_—_— ei antl aim Hacienda henequenera en Yucatan. Portada de la Constitucién Politica de 1917."
Yuca,"Esta situacién provocé el descontento de gran parte de la pobla- cién rural mexicana y dio pie a levantamientos campesinos en los actuales territorios de Veracruz, Hidalgo, México, Chihuahua, San Luis Potosi, Nayarit, Sonora, Guerrero, Oaxaca, Chiapas, Yucatan y Ciudad de México, los cuales fueron reprimidos con violencia. Unos cuantos mexicanos y algunos extranjeros eran los duefos de Ja tierra y las fabricas. En cambio, la mayoria de la poblacién Damas en la platea de un hipédromo. no poseia siquiera una parcela para sembrar, ni podia trabajar de forma independiente a causa de la falta de recursos, por lo que"
Benito Juarez,"BLOQUE Ill Las diferencias politicas entre los liberales y la consolidacion de la dictadura de Porfirio Diaz Como recordaras, durante la primera mitad del siglo x1x hubo varios conflictos entre liberales y conservadores. Entre los liberales que derrotaron al ejército francés también sur- gieron diferencias. Asi, se formaron dos grupos: los civi- les que acompajfiaron a Benito Juarez desde la guerra de Reforma, y los militares que adquirieron prestigio durante la Intervencién francesa y eran encabezados por Porfirio Diaz. Estos ultimos eran mas jovenes y tuvieron una vi- sién distinta sobre cémo aplicar las reformas liberales. Por ejemplo, buscaban mejorar"
Benito Juarez,"la relacién con la Iglesia e impulsaron la reorganizacién de la economia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido presidente por un periodo de cuatro aiios; con ello se prolongé el mandato que ejercia desde 1858. En 1871, Judrez se postulé de nuevo para la presidencia; sus contendientes fueron Benito Juarez (1806-1872). Sebastian Lerdo de Tejada y Porfirio Diaz. Juarez triunfé en las elec- ciones y como repudio a ese triunfo, Diaz proclamo el Plan de La Noria, en el que exigia la no reeleccién y hacia un"
Guerra de Reforma,"BLOQUE Ill Las diferencias politicas entre los liberales y la consolidacion de la dictadura de Porfirio Diaz Como recordaras, durante la primera mitad del siglo x1x hubo varios conflictos entre liberales y conservadores. Entre los liberales que derrotaron al ejército francés también sur- gieron diferencias. Asi, se formaron dos grupos: los civi- les que acompajfiaron a Benito Juarez desde la guerra de Reforma, y los militares que adquirieron prestigio durante la Intervencién francesa y eran encabezados por Porfirio Diaz. Estos ultimos eran mas jovenes y tuvieron una vi- sién distinta sobre cémo aplicar las reformas liberales. Por ejemplo, buscaban mejorar"
Intervención francesa,"BLOQUE Ill Las diferencias politicas entre los liberales y la consolidacion de la dictadura de Porfirio Diaz Como recordaras, durante la primera mitad del siglo x1x hubo varios conflictos entre liberales y conservadores. Entre los liberales que derrotaron al ejército francés también sur- gieron diferencias. Asi, se formaron dos grupos: los civi- les que acompajfiaron a Benito Juarez desde la guerra de Reforma, y los militares que adquirieron prestigio durante la Intervencién francesa y eran encabezados por Porfirio Diaz. Estos ultimos eran mas jovenes y tuvieron una vi- sién distinta sobre cémo aplicar las reformas liberales. Por ejemplo, buscaban mejorar"
Iglesia,"la relacién con la Iglesia e impulsaron la reorganizacién de la economia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvié a ser elegido presidente por un periodo de cuatro aiios; con ello se prolongé el mandato que ejercia desde 1858. En 1871, Judrez se postulé de nuevo para la presidencia; sus contendientes fueron Benito Juarez (1806-1872). Sebastian Lerdo de Tejada y Porfirio Diaz. Juarez triunfé en las elec- ciones y como repudio a ese triunfo, Diaz proclamo el Plan de La Noria, en el que exigia la no reeleccién y hacia un"
Iglesia,"llamado a desconocer al gobierno. Aunque Diaz tuvo seguidores, la revuelta no se extendid, pues meses mas tarde murié Juarez. Ante este suce- so, Sebastian Lerdo de Tejada, presidente de la Suprema Corte de Justicia, asumio la presidencia de la Republica de forma interina y convocé a nuevas elecciones, en las cuales resulté ganador. Lerdo de Tejada fue presidente de 1872 a 1876; durante su man- dato se enfrents a la Iglesia porque aplicé con rigidez las Leyes de Reforma. Asimismo, impulsé6 el federalismo, la separacién y el equi- librio de los tres poderes, la participacién publica mediante el voto"
Iglesia,"Porfirio Diaz fue elegido presidente y asumié el cargo en 1877. Los primeros afios de su gobierno fueron de ajustes y busqueda de la paz. Consiguié aliarse con mas grupos y fortalecer su poder mediante la conciliacién; por ejemplo, pacté con los caciques regionales y puso a sus hombres de confianza al mando del ejército. También traté de unificar a los liberales y reconciliar al gobierno con la Iglesia y los conservadores. EI primer periodo presidencial de Diaz duré hasta 1880; el ge- neral Manuel Gonzalez, quien le siguié en el cargo, era su amigo cercano. Durante su gobierno continué"
Iglesia,"La sociedad porfiriana y los movimientos de protesta: campesinos y obreros Una vez establecidas las reformas liberales, el pais continud con el problema de la propiedad de la tierra. El gobierno puso a la venta las tierras comunales y de la Iglesia, ofreciéndolas a quienes tuvie- ran recursos para adquirirlas. Algunos empresarios y hacendados compraron grandes extensiones de tierra y formaron latifundios. Aunque de esta forma aumentaron la produccién agropecuaria, afectaron a otros sectores de la poblacién como las comunidades in- digenas y campesinas y a pequefios rancheros, quienes perdieron sus propiedades y no pudieron competir con los grandes hacendados."
