Entidad,Contexto
Francisco I. Madero,"Congreso nom- bro presidente interino.a Francisco Ledn de la Barra, y convocé a elecciones. Resultaron nes habian sido despojados; pedia que se defendiera el sufragio (voto) efectivo y la ho reeleccion de los presidentes. También hacia un llamado al pueblo para que se alza- ra en contra del dictador, el 20 de noviem- bre de 1910. v 1910 vio OCTUBRE * Plan de San Luis, por NOVIEMBRE * Madere inicia DICIEMBRE * Ultima reelecciéa de Porfirio Diaz MAYO * Batalla de Ciudad Judrex * Renuncia de ta Revolucién Francisco |. Madero * Mucren Aquiles y Maximo Serdan en Pucbla Porfirio"
Francisco I. Madero,"electos Francisco |. Madero como presiden- te, y José Maria Pino Suarez, como vicepre- sidente. Madero asumid la presidencia en no- viembre de 1911 Porfirio Diaz habia dejado México, pero eso no solucionaba los pro- blemas del pais. La riqueza seguia estando concentrada en manos de muy poca gente; continuaban fas injusticias en el campo y también en las cludades. Po emormerommvenste zarse para exigir mejores condiciones de trabajo cuando fuera necesario. Madero quiso vencer todas esas dificul- tades apegandose a Ia ley, aunque ei cam- blo fuera lento. Pero algunos de sus anti- guos partidarios no tenian tanta paciencia."
Francisco I. Madero,"Clar a sus cargos; los asesinaron cuatro dias después. El crimen Indigno a todo el pals. victo- riano Huerta realiz6 las maquinaciones ne- cesarias para asumir legalmen- te la presidencia, pero su traicion era evidente. De inme- diato tuvo que enfrentarse a quienes no estaban dispuestos aaceptario. AHORA REFLEXIONA Y COMENTA con tus compaiieros {Qué dificultades tuvo que afrontar Francisco |. Madero como presidente? $i Porfirio Diaz ya habia renunciado al poder, {por qué continud la lucha armada? v 1913 FEBRERO MARZO * Decena Tragica * Plan de * Victoriano Huerta, Guadalupe, presidente do Venustiano * Asesinato de Garaoza Madero"
Madero,"familia adinerada, habia estudia- do y viajado fuera de México. Sin em- bargo, sabia que muchos mexicanos vivian en la pobreza y estaba preocu- pado por los problemas nacionales. Queria participar en ei gobierno de su pais y decidio entrar en Ia politica. Francisco |. Madero. Madero consideraba que Porfirio Diaz no debe- ria volver a reelegirse Junto con otras personas que pensaban como él, fund6 el Partido An- tirreeleccionista, que lo ianz6 como candi- dato a la presidencia de la Republica. Des- pués viajo por el pais para dar a conocer sus ideas politicas. El Plan de San Luis"
Madero,Potosi Madero creia en la democracia y en la nece- sidad de renovar el gobierno con apego a Francisco |. Madero se hizo muy popular y desperté grandes esperanzas de cambio. Su campaiia contribuyé a que mucha gente deseara participar en las elecciones de 1910. v i910 MAYO * Creacién de la Universidad Nacional de México SEPTIEMBRE © Celebracién del Centenorio de la Independencia
Madero,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Madero,"campa- fa hizo que Diaz lo viera como un pell- gro. Poco antes de las elecciones fue detenido en Mon- terrey y encarcela- do en San Luis Po- tosi Alli supo que Diaz habia vuelto a reelegirse. En octu- bre de 1910, escapd a los Estados Uni- dos, donde publicé el Plan de San Luis Potosi. Madero denun- Ciaba la ilegalidad de las elecciones y desconocia a Porfl- tio Diaz como pre- sidente. Se declara- ba él mismo presidente provisional, hasta que se realizaran nuevas elecciones: pro- metia que se devolverian las tierras a quie- Al renunciar Porfirio Diaz, el"
Madero,"electos Francisco |. Madero como presiden- te, y José Maria Pino Suarez, como vicepre- sidente. Madero asumid la presidencia en no- viembre de 1911 Porfirio Diaz habia dejado México, pero eso no solucionaba los pro- blemas del pais. La riqueza seguia estando concentrada en manos de muy poca gente; continuaban fas injusticias en el campo y también en las cludades. Po emormerommvenste zarse para exigir mejores condiciones de trabajo cuando fuera necesario. Madero quiso vencer todas esas dificul- tades apegandose a Ia ley, aunque ei cam- blo fuera lento. Pero algunos de sus anti- guos partidarios no tenian tanta paciencia."
Madero,"electos Francisco |. Madero como presiden- te, y José Maria Pino Suarez, como vicepre- sidente. Madero asumid la presidencia en no- viembre de 1911 Porfirio Diaz habia dejado México, pero eso no solucionaba los pro- blemas del pais. La riqueza seguia estando concentrada en manos de muy poca gente; continuaban fas injusticias en el campo y también en las cludades. Po emormerommvenste zarse para exigir mejores condiciones de trabajo cuando fuera necesario. Madero quiso vencer todas esas dificul- tades apegandose a Ia ley, aunque ei cam- blo fuera lento. Pero algunos de sus anti- guos partidarios no tenian tanta paciencia."
Madero,"Zapata se rebeld contra él en Morelos vein- te dias después de que Madero ocupo la presidencia, y Pascual Orozco hizo lo mismo en Chihuahua, a principios de 1912. Francisco Villa du Los campesi- Madero encarg6 las operaciones contra Hegirerhierlaensd nos deseaban que Orozco al general Victoriano Huerta, que en militares. les devolvieran unos meses derroto a los orozquistas. sus tierras, y los ™ obreros mejores } salarios, un tiem- po de trabajo dia- rio mas corto y el derecho a organi- Las compafiias extranjeras instaladas en México no querian perder los privilegios que les habla concedido Porfirio Diaz; asi"
Madero,"Zapata se rebeld contra él en Morelos vein- te dias después de que Madero ocupo la presidencia, y Pascual Orozco hizo lo mismo en Chihuahua, a principios de 1912. Francisco Villa du Los campesi- Madero encarg6 las operaciones contra Hegirerhierlaensd nos deseaban que Orozco al general Victoriano Huerta, que en militares. les devolvieran unos meses derroto a los orozquistas. sus tierras, y los ™ obreros mejores } salarios, un tiem- po de trabajo dia- rio mas corto y el derecho a organi- Las compafiias extranjeras instaladas en México no querian perder los privilegios que les habla concedido Porfirio Diaz; asi"
Madero,"que empezaron a considerar la conveniencia de eliminar el estorbo que para ellos represen- taba Madero, OCTUBRE NOVIEMBRE FEBRERO MARZO * Francisco I, * Plande c * China se * Sublevacion Madero, Ayala, de convierte en de Pascual presidente Emiliano ait Repablica Ore: slecto Tapata"
Madero,"Madero gobernante José Vasconcelos (1881-1959) unca prometié Madero imposibles, por mas que sus enemigos lo ta- charon de demagogo, Desde sus prime- ros discursos a los obreros de Orizaba record6 que el secreto de la pros- petidad esta en él trabajo, no en la en- gafiifa de sistemas que adulan a tal o cual clase de la poblacién. Sin incitar al indio contra el blanco, inicié la tarea de despertar a la raza vencida; sin procla- marse de derecha o de izquierda, estuvo siempre atento al mayor bien de los hu- mildes, sin preocuparse por la hostilidad de los explotadores."
Madero,"Su atencién de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Tragica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- g6n, se encerraron en la Cludadela, un anti- guo deposito de armas en el centro de la capital."
Madero,"P mowmmo manent combates en la Ciudad de México; muchos Cciviles murieron y muchos edificios fueron dafiados. El embajador de los Estados Unidos; Henry Lane Wilson, arregié que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revoluctonario afectara los intere- | ses de las companias norteamericanas. | Preferia que hubiera un nuevo dictador y crela que Huerta podria serio. El 18 de febrero, unos soldados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun-"
Madero,"Simbolo del agrarismo miliano Zapata (1879-1919) nacié en Anenecuilco, Morelos. Casi desde nifio participé en reuniones para defender la tie- tra de su pueblo. En 1909, fue electo presi- dente de la Junta de Defensa de las tierras en Anenecuilco, y entré en contacto con otros revolucionarios. Zapata queria que la tierra fuera de los campesinos que la trabajaban. En 1911, se lanz6 a la lucha, al frente del Ejército Liber- tador del Sur, en apoyo a Madero. En no- viembre de ese aiio, sin embargo, se levan- t6 con el Plan de Ayala contra Madero, que habia llegado a"
Madero,"Simbolo del agrarismo miliano Zapata (1879-1919) nacié en Anenecuilco, Morelos. Casi desde nifio participé en reuniones para defender la tie- tra de su pueblo. En 1909, fue electo presi- dente de la Junta de Defensa de las tierras en Anenecuilco, y entré en contacto con otros revolucionarios. Zapata queria que la tierra fuera de los campesinos que la trabajaban. En 1911, se lanz6 a la lucha, al frente del Ejército Liber- tador del Sur, en apoyo a Madero. En no- viembre de ese aiio, sin embargo, se levan- t6 con el Plan de Ayala contra Madero, que habia llegado a"
Partido Antirreeleccionista,"familia adinerada, habia estudia- do y viajado fuera de México. Sin em- bargo, sabia que muchos mexicanos vivian en la pobreza y estaba preocu- pado por los problemas nacionales. Queria participar en ei gobierno de su pais y decidio entrar en Ia politica. Francisco |. Madero. Madero consideraba que Porfirio Diaz no debe- ria volver a reelegirse Junto con otras personas que pensaban como él, fund6 el Partido An- tirreeleccionista, que lo ianz6 como candi- dato a la presidencia de la Republica. Des- pués viajo por el pais para dar a conocer sus ideas politicas. El Plan de San Luis"
Republic,"familia adinerada, habia estudia- do y viajado fuera de México. Sin em- bargo, sabia que muchos mexicanos vivian en la pobreza y estaba preocu- pado por los problemas nacionales. Queria participar en ei gobierno de su pais y decidio entrar en Ia politica. Francisco |. Madero. Madero consideraba que Porfirio Diaz no debe- ria volver a reelegirse Junto con otras personas que pensaban como él, fund6 el Partido An- tirreeleccionista, que lo ianz6 como candi- dato a la presidencia de la Republica. Des- pués viajo por el pais para dar a conocer sus ideas politicas. El Plan de San Luis"
Republic,"El estigma de la traicion n septiembre de 1913, Belisario Dominguez (1863-1913), senador por Chia- pas, repartio dos discursos contra Huerta que no le permitieron leer en pniblico, Como consecuencia de esta accién fue asesinado. Los parrafos que siguen son parte de uno de esos discursos. La ‘representacién nacional” son v 1913 OCTUBRE * Asesinato de Belisatio Dominguer los miembros del. Congreso. La verdad es ésta; durante el gobier- node don Victoriano Huerta, no so- lamente no se hizo nada en bien de la pacificacién del pais, sino que la situaciOn, actual de la Republica es infinitamente peor que antes:"
Republic,"la Re- volucion se ha extendido en casi todos los estados; muchas naciones, antes amigas de México, se rehiisan a reconocer su gobierno, por ilegal; nuestra moneda se en- cuentra depreciada en el extranjero; nuestro crédi- to en agonia; la prensa de la Republica amordazada, 0 cobardemente vendida al gobierno y ocultando sistematicamente la ver- dad; nuestros campos abandonados; muchos | pueblos arrasados-y, por v19id NOVIEMBRE = Francisco Villa toma Ciudad Juarer ultimo, el hambre y la miseria en todas sus formas, amenazan exten- derse en toda la superficie de nuestra infortunada patria. éA-qué se debe tan triste situa- cién?"
Republic,"Primero, a que el pueblo mexi- cano no puede resignarse a tener por presidente de la Republica a Victoria- no Huerta, al soldado que se apo- deré del poder por la traicion y cuyo primer acto al subir a la presidencia fue asesinar | cobardemente al presi- dente y al vicepresidente legalmente ungidos por el voto popular, habiendo | sido el primero de éstos quien lo colmé de ascen- sos, honores y distincio- nes y habiendo sido él a quien Huerta juré publi- ABRIL * Defonsa de MAYO * Triunfo de JUNIO » Villa toma Tacatecas Veracruz Villa en contea"
Republic,"con su deber, aun con el peligro y aun con la seguridad de perder la existencia. Si en su ansie- dad de volver a ver reinar la paz en la Republica se han equivocado, han creido en las palabras mentirosas de un hombre que ofrecié pacificar a la nacién en dos meses y lo han nom- Brade presidente de la Bepublica, vado que lleva: a la patria con toda velocidad hacia la ruina, zdejaran por temor ala muerte que continue én el . novela"
Plan de San Luis,"familia adinerada, habia estudia- do y viajado fuera de México. Sin em- bargo, sabia que muchos mexicanos vivian en la pobreza y estaba preocu- pado por los problemas nacionales. Queria participar en ei gobierno de su pais y decidio entrar en Ia politica. Francisco |. Madero. Madero consideraba que Porfirio Diaz no debe- ria volver a reelegirse Junto con otras personas que pensaban como él, fund6 el Partido An- tirreeleccionista, que lo ianz6 como candi- dato a la presidencia de la Republica. Des- pués viajo por el pais para dar a conocer sus ideas politicas. El Plan de San Luis"
Plan de San Luis,"Congreso nom- bro presidente interino.a Francisco Ledn de la Barra, y convocé a elecciones. Resultaron nes habian sido despojados; pedia que se defendiera el sufragio (voto) efectivo y la ho reeleccion de los presidentes. También hacia un llamado al pueblo para que se alza- ra en contra del dictador, el 20 de noviem- bre de 1910. v 1910 vio OCTUBRE * Plan de San Luis, por NOVIEMBRE * Madere inicia DICIEMBRE * Ultima reelecciéa de Porfirio Diaz MAYO * Batalla de Ciudad Judrex * Renuncia de ta Revolucién Francisco |. Madero * Mucren Aquiles y Maximo Serdan en Pucbla Porfirio"
Plan de San Luis,"La Revolucién Mexicana, 1910-1920 analist Ejarcite del Noroeste (©) ELABORA UNA LINEA DELTIEMPO | que abarque 1910-1920. En una tira de papel de veinte centimetros, cada espacio de dos centimetros representara un afio. Averigua y registra la fecha de los siguientes acontecimientos: 1. Plan de San Luis. 2. Renuncia de Porfirio Diaz. 3, Plan de Ayala. 4. Constitucion de 1917. Tropa zapatista AGOSTO + FEBRERO * Visioa de Andhuac, © Manuel Gamio ensayo de Alfonso Reyes realiza Investigaciones en Teotihuatan"
Francisco I. Madero,Potosi Madero creia en la democracia y en la nece- sidad de renovar el gobierno con apego a Francisco |. Madero se hizo muy popular y desperté grandes esperanzas de cambio. Su campaiia contribuyé a que mucha gente deseara participar en las elecciones de 1910. v i910 MAYO * Creacién de la Universidad Nacional de México SEPTIEMBRE © Celebracién del Centenorio de la Independencia
Universidad Nacional de México,Potosi Madero creia en la democracia y en la nece- sidad de renovar el gobierno con apego a Francisco |. Madero se hizo muy popular y desperté grandes esperanzas de cambio. Su campaiia contribuyé a que mucha gente deseara participar en las elecciones de 1910. v i910 MAYO * Creacién de la Universidad Nacional de México SEPTIEMBRE © Celebracién del Centenorio de la Independencia
Independencia,Potosi Madero creia en la democracia y en la nece- sidad de renovar el gobierno con apego a Francisco |. Madero se hizo muy popular y desperté grandes esperanzas de cambio. Su campaiia contribuyé a que mucha gente deseara participar en las elecciones de 1910. v i910 MAYO * Creacién de la Universidad Nacional de México SEPTIEMBRE © Celebracién del Centenorio de la Independencia
Aquiles Serdan,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Aquiles Serdan,"Congreso nom- bro presidente interino.a Francisco Ledn de la Barra, y convocé a elecciones. Resultaron nes habian sido despojados; pedia que se defendiera el sufragio (voto) efectivo y la ho reeleccion de los presidentes. También hacia un llamado al pueblo para que se alza- ra en contra del dictador, el 20 de noviem- bre de 1910. v 1910 vio OCTUBRE * Plan de San Luis, por NOVIEMBRE * Madere inicia DICIEMBRE * Ultima reelecciéa de Porfirio Diaz MAYO * Batalla de Ciudad Judrex * Renuncia de ta Revolucién Francisco |. Madero * Mucren Aquiles y Maximo Serdan en Pucbla Porfirio"
Aquiles Serdan,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Carmen,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Chihuahua,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Toribio Ortega,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
familia Serdan,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Chihuahua,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Chihuahua,"Zapata se rebeld contra él en Morelos vein- te dias después de que Madero ocupo la presidencia, y Pascual Orozco hizo lo mismo en Chihuahua, a principios de 1912. Francisco Villa du Los campesi- Madero encarg6 las operaciones contra Hegirerhierlaensd nos deseaban que Orozco al general Victoriano Huerta, que en militares. les devolvieran unos meses derroto a los orozquistas. sus tierras, y los ™ obreros mejores } salarios, un tiem- po de trabajo dia- rio mas corto y el derecho a organi- Las compafiias extranjeras instaladas en México no querian perder los privilegios que les habla concedido Porfirio Diaz; asi"
Chihuahua,"veces ha sido reformada, para adaptaria a las circunstancias, que cambian con el tiempo, pero sus principlos basicos siguen normando Ia vida de México. visi9 ABRIL * Asesinato de Emiliano Lapata Después de su derrota, Villa se refugié on la sierra de Chihuahua. En 1916, cuando el gobierno de los Estados Unidos reconocié al de Carranza, Villa invadié ef territorio estadunidense y atacé el pueblo de Columbus, en Nuevo México. Carranza lo declaré fuera de la ley. Una columna de soldados norteamericanos entré a México para perseguirlo, pero no pudieron encontrarlo, En la foto, Villa posa entre Alvaro Obregén y"
Pascual Orozco,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Pascual Orozco,"Zapata se rebeld contra él en Morelos vein- te dias después de que Madero ocupo la presidencia, y Pascual Orozco hizo lo mismo en Chihuahua, a principios de 1912. Francisco Villa du Los campesi- Madero encarg6 las operaciones contra Hegirerhierlaensd nos deseaban que Orozco al general Victoriano Huerta, que en militares. les devolvieran unos meses derroto a los orozquistas. sus tierras, y los ™ obreros mejores } salarios, un tiem- po de trabajo dia- rio mas corto y el derecho a organi- Las compafiias extranjeras instaladas en México no querian perder los privilegios que les habla concedido Porfirio Diaz; asi"
Pascual Orozco,"que empezaron a considerar la conveniencia de eliminar el estorbo que para ellos represen- taba Madero, OCTUBRE NOVIEMBRE FEBRERO MARZO * Francisco I, * Plande c * China se * Sublevacion Madero, Ayala, de convierte en de Pascual presidente Emiliano ait Repablica Ore: slecto Tapata"
Francisco Villa,"A\ resistirse contra la policia y los soldados, en Puebla, perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su madre, que también lucharon, fueron encarceladas. { } El 14 de noviembre, en Cuchillo Parado, Chi huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada una conspiracion maderista en la casa dle la familia Serdan En Chihuahua, Madero logr6 que Pascual Orozco y Francisco Villa estuvieran de su parte. NI Orozco ni Villa tenian preparacion militar, pero resultaron estrategas"
Francisco Villa,"Zapata se rebeld contra él en Morelos vein- te dias después de que Madero ocupo la presidencia, y Pascual Orozco hizo lo mismo en Chihuahua, a principios de 1912. Francisco Villa du Los campesi- Madero encarg6 las operaciones contra Hegirerhierlaensd nos deseaban que Orozco al general Victoriano Huerta, que en militares. les devolvieran unos meses derroto a los orozquistas. sus tierras, y los ™ obreros mejores } salarios, un tiem- po de trabajo dia- rio mas corto y el derecho a organi- Las compafiias extranjeras instaladas en México no querian perder los privilegios que les habla concedido Porfirio Diaz; asi"
Francisco Villa,"la Re- volucion se ha extendido en casi todos los estados; muchas naciones, antes amigas de México, se rehiisan a reconocer su gobierno, por ilegal; nuestra moneda se en- cuentra depreciada en el extranjero; nuestro crédi- to en agonia; la prensa de la Republica amordazada, 0 cobardemente vendida al gobierno y ocultando sistematicamente la ver- dad; nuestros campos abandonados; muchos | pueblos arrasados-y, por v19id NOVIEMBRE = Francisco Villa toma Ciudad Juarer ultimo, el hambre y la miseria en todas sus formas, amenazan exten- derse en toda la superficie de nuestra infortunada patria. éA-qué se debe tan triste situa- cién?"
Francisco Villa,"enustiano Carran- za, que era go- bernador de Coa- huila, desconocio a Victoriano Huerta como presidente y se levant6 en armas. A su ejército se te Ilamo Constitucionalista, por- que exigia que la Cons- titucién fuera res- petada. Bajo ei mando de diversos vi9is JULIO * Aivara Obregon derrota a Francisco Villa en Celaya LECCION 18 El movimiento constitucionalista jefes militares, como Alvaro Obregon, Francisco Villa, Emiliano Zapata y otros, la guerra se extendio por el pais. Huerta habia creido que los Estados uni- dos lo ayudarian, pero en 1913 Woodrow Wilson lleg6 a la presidencia de aquel pais y"
Francisco Villa,"enustiano Carran- za, que era go- bernador de Coa- huila, desconocio a Victoriano Huerta como presidente y se levant6 en armas. A su ejército se te Ilamo Constitucionalista, por- que exigia que la Cons- titucién fuera res- petada. Bajo ei mando de diversos vi9is JULIO * Aivara Obregon derrota a Francisco Villa en Celaya LECCION 18 El movimiento constitucionalista jefes militares, como Alvaro Obregon, Francisco Villa, Emiliano Zapata y otros, la guerra se extendio por el pais. Huerta habia creido que los Estados uni- dos lo ayudarian, pero en 1913 Woodrow Wilson lleg6 a la presidencia de aquel pais y"
Francisco Villa,"de 1914. Se ven sentados Tomas Urbina, Francisco Villa, Emiliano Zapata y Otilio Montaiio. fuglaron en Veracruz. Pero finalmente el talento militar de Obregon se impuso al de Villa y lo derroto en la ciudad de Celaya, en abril de 1915. Carranza y Obregon triunfaron sobre Villa y Zapata por su capacidad militar Pero también porque sabian mejor que sus riva- les lo que significaba la unidad nacional, por encima de los enfrentamientos entre Caudillos. El nacionalismo y el apego a la ley eran para Carranza los valores mas Impor- tantes. AHORA VAS A INVESTIGAR: Como fue la Revolucién en"
Francisco Villa,"De la toma de Zacatecas urante la Revolucién se compusicron numerosos corridos, muchos de : los cuales todavia se cantan. Estas poesias, casi siempre de autor des- conocido, narran hechos importantes, El que sigue cuenta como toma- ron la ciudad de Zacatecas los revolucionarios. Los pelones son los sol- dados del ejército de Victoriano Huerta. La Division del Norte era el ejército de Francisco Villa. Voy a cantar estos versos, los iba posesionando. de tinta tienen sus letras, Les decia Francisco Villa voy a cantarles a ustedes al frente del batallon; la toma de Zacatecas. para empezar el combate Mil"
Francisco Villa,"De la toma de Zacatecas urante la Revolucién se compusicron numerosos corridos, muchos de : los cuales todavia se cantan. Estas poesias, casi siempre de autor des- conocido, narran hechos importantes, El que sigue cuenta como toma- ron la ciudad de Zacatecas los revolucionarios. Los pelones son los sol- dados del ejército de Victoriano Huerta. La Division del Norte era el ejército de Francisco Villa. Voy a cantar estos versos, los iba posesionando. de tinta tienen sus letras, Les decia Francisco Villa voy a cantarles a ustedes al frente del batallon; la toma de Zacatecas. para empezar el combate Mil"
Francisco Villa,"novecientos catorce, al disparo de un cafién, mes de junio veintitrés, Al disparo de un canén, fue tomada Zacatecas como lo tenian de acuerdo, entre las cinco y las seis. empez6 duro el combate Gritaba Francisco Villa por lado derecho e izquierdo. en la estacién de Calera: Les tocé atacar La Bufa —Vamos a darle la mano a Villa, Urbina y Natera, a don Panfilo Natera. porque alli tenia que verse Ya tenian algunos dias lo bueno de su bandera. que se estaban agarrando, Decia el coronel Garcia, cuando llega el general con su teniente Carrillo: a ver qué estaba"
Francisco Villa,"Ceniceros y Contreras, Madero Raul y Herrera. jAhora si, borracho Huerta, haras las patas mas chuecas, al saber que Pancho Villa ha tomado Zacatecas! Gritaba Francisco Villa: — En donde te hallas, Barron? Se me hace que a mi me vienes guango como el pantal6n. Les decia Francisco Villa con una voz muy ufana; ~—Ya estan tumbando la finca que le nombraban La Aduana. Esa finca de La Aduana era una finca bonita, la tumbaron los huertistas con pélvora y dinamita. Gritaba Francisco Villa: — Donde te hallas, Argumedo? éPor qué no sales al frente, ti que nunca tienes miedo?"
Francisco Villa,"Ceniceros y Contreras, Madero Raul y Herrera. jAhora si, borracho Huerta, haras las patas mas chuecas, al saber que Pancho Villa ha tomado Zacatecas! Gritaba Francisco Villa: — En donde te hallas, Barron? Se me hace que a mi me vienes guango como el pantal6n. Les decia Francisco Villa con una voz muy ufana; ~—Ya estan tumbando la finca que le nombraban La Aduana. Esa finca de La Aduana era una finca bonita, la tumbaron los huertistas con pélvora y dinamita. Gritaba Francisco Villa: — Donde te hallas, Argumedo? éPor qué no sales al frente, ti que nunca tienes miedo?"
Francisco Villa,"Ceniceros y Contreras, Madero Raul y Herrera. jAhora si, borracho Huerta, haras las patas mas chuecas, al saber que Pancho Villa ha tomado Zacatecas! Gritaba Francisco Villa: — En donde te hallas, Barron? Se me hace que a mi me vienes guango como el pantal6n. Les decia Francisco Villa con una voz muy ufana; ~—Ya estan tumbando la finca que le nombraban La Aduana. Esa finca de La Aduana era una finca bonita, la tumbaron los huertistas con pélvora y dinamita. Gritaba Francisco Villa: — Donde te hallas, Argumedo? éPor qué no sales al frente, ti que nunca tienes miedo?"
