Entidad,Contexto
Emiliano Zapata,"Tierra y Libertad Sin duda que habrds ofdo el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha-~ cendados devolviesen las tierras de que injustamente habian des- pojado a los campesinos de aquella regién. Su lema revolucionario fue: Tierra y Libertad. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. Ha abierto"
Emiliano Zapata,"Tierra y Libertad Sin duda que habrds ofdo el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha-~ cendados devolviesen las tierras de que injustamente habian des- pojado a los campesinos de aquella regién. Su lema revolucionario fue: Tierra y Libertad. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. Ha abierto"
Emiliano Zapata,"Las cosechas son oportunamente distribuidas y vendidas en toda la extensién del pafs, lo que va permi- tiendo a los campesinos disfrutar de mejores condiciones de vida. RESUMEN: El Articulo 123 de la Constitu- cién asegura los derechos de los obreros. Los principales derechos de los obreros son: El salario justo, la jornada de ocho horas, los derechos de reu- nién y de huelga, el seguro social, la indemnizacién por accidentes del trabajo, las vacaciones anuales pagadas. Emiliano Zapata combatié para que se diera a los campesinos tierra y libertad. Con la construccién de presas y canales, la Revolucién ha"
Estado de More,"Tierra y Libertad Sin duda que habrds ofdo el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha-~ cendados devolviesen las tierras de que injustamente habian des- pojado a los campesinos de aquella regién. Su lema revolucionario fue: Tierra y Libertad. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. Ha abierto"
ZAPATA,"Tierra y Libertad Sin duda que habrds ofdo el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha-~ cendados devolviesen las tierras de que injustamente habian des- pojado a los campesinos de aquella regién. Su lema revolucionario fue: Tierra y Libertad. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. Ha abierto"
Articulo 123,"Las cosechas son oportunamente distribuidas y vendidas en toda la extensién del pafs, lo que va permi- tiendo a los campesinos disfrutar de mejores condiciones de vida. RESUMEN: El Articulo 123 de la Constitu- cién asegura los derechos de los obreros. Los principales derechos de los obreros son: El salario justo, la jornada de ocho horas, los derechos de reu- nién y de huelga, el seguro social, la indemnizacién por accidentes del trabajo, las vacaciones anuales pagadas. Emiliano Zapata combatié para que se diera a los campesinos tierra y libertad. Con la construccién de presas y canales, la Revolucién ha"
Constitu,"Las cosechas son oportunamente distribuidas y vendidas en toda la extensién del pafs, lo que va permi- tiendo a los campesinos disfrutar de mejores condiciones de vida. RESUMEN: El Articulo 123 de la Constitu- cién asegura los derechos de los obreros. Los principales derechos de los obreros son: El salario justo, la jornada de ocho horas, los derechos de reu- nién y de huelga, el seguro social, la indemnizacién por accidentes del trabajo, las vacaciones anuales pagadas. Emiliano Zapata combatié para que se diera a los campesinos tierra y libertad. Con la construccién de presas y canales, la Revolucién ha"
América,"V.EI progreso de México. Debemos sentirnos satisfechos al advertir que México es actualmente uno de los pafses mAs progresistas de América. cA qué se debe este progreso de nuestra patria? Se debe a que los gobiernos de la Revolucién se han preocupado, cada vez mAs, por conseguir el bien de todo el pueblo, El actual Presidente GUSTAVO DIAZ ORDAZ Constitucional de la Reptiblica Me- xicana es don Gustavo Diaz Ordaz. SALUBRIDAD Gracias a las mejoras en la higiene ptiblica, México ha logrado des- terrar muchas enfermedades que antes hacian innumerables victimas, entre ellas el paludismo, EDUCACION Habrdas notado que cada"
Presidente GUSTAVO DIAZ,"V.EI progreso de México. Debemos sentirnos satisfechos al advertir que México es actualmente uno de los pafses mAs progresistas de América. cA qué se debe este progreso de nuestra patria? Se debe a que los gobiernos de la Revolucién se han preocupado, cada vez mAs, por conseguir el bien de todo el pueblo, El actual Presidente GUSTAVO DIAZ ORDAZ Constitucional de la Reptiblica Me- xicana es don Gustavo Diaz Ordaz. SALUBRIDAD Gracias a las mejoras en la higiene ptiblica, México ha logrado des- terrar muchas enfermedades que antes hacian innumerables victimas, entre ellas el paludismo, EDUCACION Habrdas notado que cada"
ORDAZ Constitucional,"V.EI progreso de México. Debemos sentirnos satisfechos al advertir que México es actualmente uno de los pafses mAs progresistas de América. cA qué se debe este progreso de nuestra patria? Se debe a que los gobiernos de la Revolucién se han preocupado, cada vez mAs, por conseguir el bien de todo el pueblo, El actual Presidente GUSTAVO DIAZ ORDAZ Constitucional de la Reptiblica Me- xicana es don Gustavo Diaz Ordaz. SALUBRIDAD Gracias a las mejoras en la higiene ptiblica, México ha logrado des- terrar muchas enfermedades que antes hacian innumerables victimas, entre ellas el paludismo, EDUCACION Habrdas notado que cada"
la Reptiblica Me,"V.EI progreso de México. Debemos sentirnos satisfechos al advertir que México es actualmente uno de los pafses mAs progresistas de América. cA qué se debe este progreso de nuestra patria? Se debe a que los gobiernos de la Revolucién se han preocupado, cada vez mAs, por conseguir el bien de todo el pueblo, El actual Presidente GUSTAVO DIAZ ORDAZ Constitucional de la Reptiblica Me- xicana es don Gustavo Diaz Ordaz. SALUBRIDAD Gracias a las mejoras en la higiene ptiblica, México ha logrado des- terrar muchas enfermedades que antes hacian innumerables victimas, entre ellas el paludismo, EDUCACION Habrdas notado que cada"
xica,"V.EI progreso de México. Debemos sentirnos satisfechos al advertir que México es actualmente uno de los pafses mAs progresistas de América. cA qué se debe este progreso de nuestra patria? Se debe a que los gobiernos de la Revolucién se han preocupado, cada vez mAs, por conseguir el bien de todo el pueblo, El actual Presidente GUSTAVO DIAZ ORDAZ Constitucional de la Reptiblica Me- xicana es don Gustavo Diaz Ordaz. SALUBRIDAD Gracias a las mejoras en la higiene ptiblica, México ha logrado des- terrar muchas enfermedades que antes hacian innumerables victimas, entre ellas el paludismo, EDUCACION Habrdas notado que cada"
Gustavo Diaz Ordaz,"V.EI progreso de México. Debemos sentirnos satisfechos al advertir que México es actualmente uno de los pafses mAs progresistas de América. cA qué se debe este progreso de nuestra patria? Se debe a que los gobiernos de la Revolucién se han preocupado, cada vez mAs, por conseguir el bien de todo el pueblo, El actual Presidente GUSTAVO DIAZ ORDAZ Constitucional de la Reptiblica Me- xicana es don Gustavo Diaz Ordaz. SALUBRIDAD Gracias a las mejoras en la higiene ptiblica, México ha logrado des- terrar muchas enfermedades que antes hacian innumerables victimas, entre ellas el paludismo, EDUCACION Habrdas notado que cada"
Centros de Alfabetiza,"afio se reconstruyen y ensanchan escuelas antiguas y que se edifican otras nue- vas; que hay Centros de Alfabetiza- cién para adultos, y que desde el afio de 1961 el gobierno ha tomadoa su cargo el dotar de libros y cuader- nos de trabajo gratuitos a todos los alumnos de las escuelas primarias."
