Entidad,Contexto
Estados Unidos,"en las Primer Jefe, com batallas de Torreon y de Zacatecas. se habia hecho lla- mar, ni qué rumbo deberfa seguir la La Convencion de Revolucion. En oc- Aguascalientes tubre de 1914, los caudillos 0 sus re- El movimiento constitucionalista triunfo, presentantes se En agosto de 1914, Huerta dejo el pais y Ca- reunieron en Aguascalientes, para ponerse franza entré en la Ciudad de México. Pero de acuerdo, en la Soberana Convencion Re- no todos los revolucionarios estaban de volucionaria. v 1916 MARIO * Francisco Villa ataca Columbus en los Estados Unidos © Persecucién de Villa por tropas norteamericanas en"
Estados Unidos,"para adaptaria a las circunstancias, que cambian con el tiempo, pero sus principios basicos siguen normando la vida de México. vi9ig ABRIL * Asesinato de - Emiliano Zapata “e ee. ei Despu su derrota, Villa se refugié en la sierra de Chihuahua. En 1916, cuando el gobierno de los Estados Unidos reconocié al de Carranza, Villa invadié el territorio estadunidense y atacé el pueblo de Columbus, en Nuevo México. Carranza lo declaré fuera de la ley. Una columna de soldados norteamericanos entré a México para perseguirlo, pero no pudieron encontrarlo. En la foto, Villa posa entre Alvaro Obregén y el"
Pais,"se extendieron por el territorio nacional. Se fundaron aigu- nos bancos, el gobierno puso en orden sus finanzas, comenz6 a cobrar impuestos re- v 1888 v 1890 gularmente, y liego a pagar las deudas del Pais. Esto permitio el progreso de Ia agricultu- ra, el comercio, la mine- ria y la industria: sobre todo la cervecera, la ta- bacalera, la vidriera y la textil. México tuvo un creci- miento econdomico nun- ca visto. Pero el desarro- llo favorecio desproporcionadamente a los pocos mexicanos y extranjeros que tenian dinero para invertir. Extensiones enormes de tierras deshabitadas fueron compradas por esa poca"
Houston,"transporte se hacian cargo los arrieros, con sus recuas de mulas. Para ir del centro de México a los Estados Unidos habia que via- Jar por barco, de Veracruz a Houston 0 a Nueva Orleans. También se llegaba por mar a Yucatan. Durante el Porfiriato, los ferrocarriles y el telégrafo transformaron la vida. Los viajes resultaron mas rapidos, comodos y seguros; los mensajes llegaron en menos tiempo. Logré ampliarse notablemente ta educa- cion publica; cada vez mas gente pudo es- tudiar alguna carrera y empez6 a surgir en las cludades una clase media de profesio- nistas y burécratas. Mucha mas"
Nueva Orleans,"transporte se hacian cargo los arrieros, con sus recuas de mulas. Para ir del centro de México a los Estados Unidos habia que via- Jar por barco, de Veracruz a Houston 0 a Nueva Orleans. También se llegaba por mar a Yucatan. Durante el Porfiriato, los ferrocarriles y el telégrafo transformaron la vida. Los viajes resultaron mas rapidos, comodos y seguros; los mensajes llegaron en menos tiempo. Logré ampliarse notablemente ta educa- cion publica; cada vez mas gente pudo es- tudiar alguna carrera y empez6 a surgir en las cludades una clase media de profesio- nistas y burécratas. Mucha mas"
Yucatán,"transporte se hacian cargo los arrieros, con sus recuas de mulas. Para ir del centro de México a los Estados Unidos habia que via- Jar por barco, de Veracruz a Houston 0 a Nueva Orleans. También se llegaba por mar a Yucatan. Durante el Porfiriato, los ferrocarriles y el telégrafo transformaron la vida. Los viajes resultaron mas rapidos, comodos y seguros; los mensajes llegaron en menos tiempo. Logré ampliarse notablemente ta educa- cion publica; cada vez mas gente pudo es- tudiar alguna carrera y empez6 a surgir en las cludades una clase media de profesio- nistas y burécratas. Mucha mas"
Porfiria,"transporte se hacian cargo los arrieros, con sus recuas de mulas. Para ir del centro de México a los Estados Unidos habia que via- Jar por barco, de Veracruz a Houston 0 a Nueva Orleans. También se llegaba por mar a Yucatan. Durante el Porfiriato, los ferrocarriles y el telégrafo transformaron la vida. Los viajes resultaron mas rapidos, comodos y seguros; los mensajes llegaron en menos tiempo. Logré ampliarse notablemente ta educa- cion publica; cada vez mas gente pudo es- tudiar alguna carrera y empez6 a surgir en las cludades una clase media de profesio- nistas y burécratas. Mucha mas"
México,"gente aprendio a leer y esto permitio que apare- cieran nuevos periddicos, revistas y libros escritos e impresos en Mexico. La paz propicié que avanzaran las clen- cias, las artes y la técnica. Se fundaron aca- demias, museos y sociedades artisticas y cientificas. Se construyeron teatros, que presentaban companias europeas y mexica- nas. Pronto el cinematografo se extendio por todo el pais. Las plantaciones de caiia de Morelos y Guerrero crecieron a costa de las tierras de pequefios campesinos que se vieron forzados a trabajar como peones. En la peninsula de Yucatan y Valle Nacional, Oaxaca, los peones eran practicamente"
More,"gente aprendio a leer y esto permitio que apare- cieran nuevos periddicos, revistas y libros escritos e impresos en Mexico. La paz propicié que avanzaran las clen- cias, las artes y la técnica. Se fundaron aca- demias, museos y sociedades artisticas y cientificas. Se construyeron teatros, que presentaban companias europeas y mexica- nas. Pronto el cinematografo se extendio por todo el pais. Las plantaciones de caiia de Morelos y Guerrero crecieron a costa de las tierras de pequefios campesinos que se vieron forzados a trabajar como peones. En la peninsula de Yucatan y Valle Nacional, Oaxaca, los peones eran practicamente"
More,"Orozco y Francisco Villa estuvieran de su gro. Poco antes de parte. Ni Orozco ni Villa tenian preparacion las elecciones fue militar, pero resultaron estrategas excelen- detenido en Mon- tes; los seguia gente del norte, descontenta terrey y encarcela- por los latifundios ganaderos. En marzo de do en San Luls Po- 1911, Emiliano Zapata encabezo a los campe- tosi. Alli supo que sinos de Morelos, que reclamaban sus dere- Diaz habia vuelto a chos sobre la tierra y el agua. También en reelegirse. En octu- otros lugares hubo levantamientos. bre de 1910, escapo El ejército de Porfirio Diaz fue derrota-"
More,"Zapata se rebeld contra él en Morelos vein- te dias después de que Madero ocupo la presidencia, y Pascual Orozco hizo lo mismo en Chihuahua, a principios de 1912. frida Vis darts Los campesi- Madero encargo las operaciones contra las primeras campatias nos deseaban que Orozco al general Victoriano Huerta, que en ailitares. les devolvieran unos meses derroto a los orozquistas. sus tlerras, y los obreros mejores salarios, un tiem- po de trabajo dia- rio mas corto y el derecho a organi- Las companias extranjeras instaladas en México no querian perder los privilegios que les habla concedido Porfirio Diaz; asi"
More,"Casi tres aiios transcurrieron entre el desfile por las calles de la capital de las tropas de la Convencion de Aguascalientes, al mando de Villa y Zapata (izquierda), y el del Ejército Constitucionalista, comandado por el general Alvaro Obregén (derecha). En ese lapso, finalmente triunfé el grupo encabezade por Venustiano Carranza, el Primer Jefe, quien mas tarde promoveria el Congreso - Constituyente de Querétaro y seria el primer presidente que goberné con la Constitucién de 1917. Zapata continud luchando en Morelos. acuerdo en que Division del Norte, comandada por Francis- Carranza fuera el CO Villa, derroto a las tropas federales"
Guerrero,"gente aprendio a leer y esto permitio que apare- cieran nuevos periddicos, revistas y libros escritos e impresos en Mexico. La paz propicié que avanzaran las clen- cias, las artes y la técnica. Se fundaron aca- demias, museos y sociedades artisticas y cientificas. Se construyeron teatros, que presentaban companias europeas y mexica- nas. Pronto el cinematografo se extendio por todo el pais. Las plantaciones de caiia de Morelos y Guerrero crecieron a costa de las tierras de pequefios campesinos que se vieron forzados a trabajar como peones. En la peninsula de Yucatan y Valle Nacional, Oaxaca, los peones eran practicamente"
Yucatán,"gente aprendio a leer y esto permitio que apare- cieran nuevos periddicos, revistas y libros escritos e impresos en Mexico. La paz propicié que avanzaran las clen- cias, las artes y la técnica. Se fundaron aca- demias, museos y sociedades artisticas y cientificas. Se construyeron teatros, que presentaban companias europeas y mexica- nas. Pronto el cinematografo se extendio por todo el pais. Las plantaciones de caiia de Morelos y Guerrero crecieron a costa de las tierras de pequefios campesinos que se vieron forzados a trabajar como peones. En la peninsula de Yucatan y Valle Nacional, Oaxaca, los peones eran practicamente"
Valle Nacional,"gente aprendio a leer y esto permitio que apare- cieran nuevos periddicos, revistas y libros escritos e impresos en Mexico. La paz propicié que avanzaran las clen- cias, las artes y la técnica. Se fundaron aca- demias, museos y sociedades artisticas y cientificas. Se construyeron teatros, que presentaban companias europeas y mexica- nas. Pronto el cinematografo se extendio por todo el pais. Las plantaciones de caiia de Morelos y Guerrero crecieron a costa de las tierras de pequefios campesinos que se vieron forzados a trabajar como peones. En la peninsula de Yucatan y Valle Nacional, Oaxaca, los peones eran practicamente"
Oaxaca,"gente aprendio a leer y esto permitio que apare- cieran nuevos periddicos, revistas y libros escritos e impresos en Mexico. La paz propicié que avanzaran las clen- cias, las artes y la técnica. Se fundaron aca- demias, museos y sociedades artisticas y cientificas. Se construyeron teatros, que presentaban companias europeas y mexica- nas. Pronto el cinematografo se extendio por todo el pais. Las plantaciones de caiia de Morelos y Guerrero crecieron a costa de las tierras de pequefios campesinos que se vieron forzados a trabajar como peones. En la peninsula de Yucatan y Valle Nacional, Oaxaca, los peones eran practicamente"
Justo Sierra,"esclavos, por el trato que les daban. Un grupo de historiadores publicd Méxi- co a través de los siglos; otro grupo escribio México y su evolucion social. Justo Sierra Inauguro la Universidad Nacional. Los musicos crearon composiciones con hondas raices populares. Hubo grandes no- velistas, poetas, cronistas y cuentistas. En los Ultimos afos del gobierno de Diaz un grupo de muchachos briliantes y estudio- sos formaron en la Ciudad de México el Ate- neo de la Juventud, que busco libertad y nuevos caminos para el pensamiento y para la creacion artistica. A fines del Porfiriato se vivia en un clima"
Universidad Nacional,"esclavos, por el trato que les daban. Un grupo de historiadores publicd Méxi- co a través de los siglos; otro grupo escribio México y su evolucion social. Justo Sierra Inauguro la Universidad Nacional. Los musicos crearon composiciones con hondas raices populares. Hubo grandes no- velistas, poetas, cronistas y cuentistas. En los Ultimos afos del gobierno de Diaz un grupo de muchachos briliantes y estudio- sos formaron en la Ciudad de México el Ate- neo de la Juventud, que busco libertad y nuevos caminos para el pensamiento y para la creacion artistica. A fines del Porfiriato se vivia en un clima"
Ciudad de México,"esclavos, por el trato que les daban. Un grupo de historiadores publicd Méxi- co a través de los siglos; otro grupo escribio México y su evolucion social. Justo Sierra Inauguro la Universidad Nacional. Los musicos crearon composiciones con hondas raices populares. Hubo grandes no- velistas, poetas, cronistas y cuentistas. En los Ultimos afos del gobierno de Diaz un grupo de muchachos briliantes y estudio- sos formaron en la Ciudad de México el Ate- neo de la Juventud, que busco libertad y nuevos caminos para el pensamiento y para la creacion artistica. A fines del Porfiriato se vivia en un clima"
Ciudad de México,"Canal de Is de Salvador * Proclamacion de la del aeroplane de * Roeleccion de Ciudad de México los yaquis motor, de Orville y Porfirio Diaz Wilbur Wright Repiblica Cubana Diaz Mirén"
Ciudad de México,"con el texto de la leccién. Luego responde in tu cuaderno: ZEn qué mejoré la economia del pais durante el Porfiriato? ¢Cémo vivian los campesinos y los obreros? gTuvo razén Diaz: ‘en permanecer tanto © Organizacion del Partido Antirreeloccionis * lnauguracién del © Huelga de Rio * Entrovista Blanco, Veracruz Diaz-Creelman * Fundacion del Ateneo de la Hospital General en la Ciudad de México * Teoria de la relatividad propuesta en Alemania Juvented * Madero publica lo sucesi¢n # Andrés Molina Enriquez publica Los grandes por Albert Einstein -- problemas nacionales"
Ciudad de México,"nacionales. Queria participar en el gobierno de su pais y decidi6 entrar en la politica. } a Manifestacién antirreeleccionist en la Ciudad de México, 1910. Francisco I. Madero se hizo muy popular y desperté grandes esperanzas de cambio. Su campafia contribuyé a que mucha gente deseara participar en las elecciones de 1910. | wi9i0 MAYO . SEPTIEMBRE © Creacion de la * Celebracién del Universidad d Centenario de Nacional SN ta tadependencia de México"
Ciudad de México,"hostilidad de los explotadores. Su atencion de estadista también vio mas alla de lo econémico. Durante su gobierno la educacién publica recibié el primer gran impulso de difu- La Decena Trégica Con el apoyo de algunos diplomaticos ex- tranjeros, encabezados por el embajador de Estados Unidos, en febrero de 1913 tres antiguos militares porfiristas se rebelaron contra Madero en la Ciudad de México. Uno de ellos, Bernardo Reyes, muri6 cuando di- rigia un ataque contra el Palacio Nacional. Los otros dos, Félix Diaz y Manuel Mondra- gon, se encerraron en Ja Ciudadela, un anti- guo deposito de armas en el"
Ciudad de México,"ee AEG IE combates en la Ciudad de México; muchos Civiles murieron y muchos edificios fueron danados. El embajador de los Estados Unidos, Henry Lane Wilson, arregl6 que Huerta y los militares alzados se entrevistaran en la em- bajada de su pais. Wilson temia que el movi- miento revolucionario afectara los intere- ses de las companias norteamericanas. Preferia que hubiera un nuevo dictador y crefa que Huerta podria serio. El 18 de febrero, unos soidados de Huer- ta entraron a Palacio Nacional y apresaron a Madero junto con el vicepresidente Pino Suarez. Los dos fueron obligados a renun- Clar a"
Ciudad de México,"en las Primer Jefe, com batallas de Torreon y de Zacatecas. se habia hecho lla- mar, ni qué rumbo deberfa seguir la La Convencion de Revolucion. En oc- Aguascalientes tubre de 1914, los caudillos 0 sus re- El movimiento constitucionalista triunfo, presentantes se En agosto de 1914, Huerta dejo el pais y Ca- reunieron en Aguascalientes, para ponerse franza entré en la Ciudad de México. Pero de acuerdo, en la Soberana Convencion Re- no todos los revolucionarios estaban de volucionaria. v 1916 MARIO * Francisco Villa ataca Columbus en los Estados Unidos © Persecucién de Villa por tropas norteamericanas en"
Ciudad de México,"presidencia y no habia re- _ suelto el problema agrario con la rapidez con que Zapata lo esperaba Zapata continud combatiendo a Huerta, al igual que Villa, con quien hizo causa comun. Tras la Convencion de Aguascalien- | =I Los convencionistas decidieron adoptar Parte del programa de Zapata sobre el re- parto de tierras a los campesinos, y eligie- tes ambos lucharian contra Ca- rranza. En noviembre de 1914, los dos caudillos entraron juntos a la _ Ciudad de México. En 1916, Zapata perdido la ciu- dad de Cuernavaca, Victima de una traicion, fue acribillado a tiros _ en la"
Ateneo de la Juventud,"esclavos, por el trato que les daban. Un grupo de historiadores publicd Méxi- co a través de los siglos; otro grupo escribio México y su evolucion social. Justo Sierra Inauguro la Universidad Nacional. Los musicos crearon composiciones con hondas raices populares. Hubo grandes no- velistas, poetas, cronistas y cuentistas. En los Ultimos afos del gobierno de Diaz un grupo de muchachos briliantes y estudio- sos formaron en la Ciudad de México el Ate- neo de la Juventud, que busco libertad y nuevos caminos para el pensamiento y para la creacion artistica. A fines del Porfiriato se vivia en un clima"
Cananea,"de represién. De eso dan muestra la torpeza con que se negociaron y la _ dureza con que se reprimieron las huelgas de Cananea (1906), en Sonora, y de Rio Blanco (1907), en Veracruz, _ asi como la manera en que se persiguié a los periodistas _ que criticaban al régimen. Los implacables rurales mantenian _ a sangre y fuego la paz en el campo. laps meee ae oe 2 eee acre a v 1893 v 1894 atzacoalcos-Salina Crux v 1896 v 1898 loscubiertos:"
Río Blanco,"de represién. De eso dan muestra la torpeza con que se negociaron y la _ dureza con que se reprimieron las huelgas de Cananea (1906), en Sonora, y de Rio Blanco (1907), en Veracruz, _ asi como la manera en que se persiguié a los periodistas _ que criticaban al régimen. Los implacables rurales mantenian _ a sangre y fuego la paz en el campo. laps meee ae oe 2 eee acre a v 1893 v 1894 atzacoalcos-Salina Crux v 1896 v 1898 loscubiertos:"
Salina Cruz,"de represién. De eso dan muestra la torpeza con que se negociaron y la _ dureza con que se reprimieron las huelgas de Cananea (1906), en Sonora, y de Rio Blanco (1907), en Veracruz, _ asi como la manera en que se persiguié a los periodistas _ que criticaban al régimen. Los implacables rurales mantenian _ a sangre y fuego la paz en el campo. laps meee ae oe 2 eee acre a v 1893 v 1894 atzacoalcos-Salina Crux v 1896 v 1898 loscubiertos:"
rio Diaz,"La dictadura porfirista Los gobernadores y las autoridades locales no tuvieron casi poder en tiempos de Porfi- rio Diaz. El tomaba todas las decisiones. Los diputados y los senadores aprobaban todas sus iniciativas. La opinion publica debia estar- le siempre agradecida. No se permitia ningu- na confrontacion de ideas ni de opiniones. El presidente se reeligio varias veces. Por largo tiempo esa formula funciono por- que el pais anhelaba la paz y la prosperidad, y porque el gobierno de Diaz logré un im- presionante impulso econdémico. Con el tiempo, los problemas sociales se fueron agudizando. A un lado de la"
rio Diaz,"a los Estados Uni- do en seis meses por las fuerzas maderistas dos, donde publico y por el descontento general. La batalla de- el Plan de San Luis finitiva fue la toma de Ciudad Juarez, por Potosi. Orozco y Villa. Diaz renunci6 a la presiden- Madero denun- cla y salié del pais rumbo a Francia, donde claba la llegalidad murié en 1915. de las elecciones y desconocia a Porfi- rio Diaz como pre- E! gobierno de Madero sidente. Se declara- ba él mismo presidente provisional, hasta Al renunciar Porfirio Diaz, el Congreso nom- que se realizaran nuevas elecciones; pro- bro"
James Creeiman,"creciente desi- Qualdad y del clima de injusticia que se vivia, el problema mas grave fue que no habia oportunidad para que quienes deseaban participar en ja politica pudieran hacerlo. Diaz se acercaba a los ochenta afios y era natural pensar que pronto tendria que ser reemplazado. El dictador no facilito la suce- sion. En 1908, el periodista norteamericano James Creeiman lo entrevisto. Diaz le dijo que México ya estaba preparado para tener elec- ciones libres. La noticia lend de optimismo a muchos, que comenzaron a organizarse para participar en las elecciones de 1910. Surgie- ron partidos politicos, y se"
don Porfirio,"escribieron libros y articulos que discutian la situacion del pais. Diaz cambio de opinion y se reeligio de nuevo. Pero era ya imposible detener el deseo de cambio. PIENSA EN ALGUN ABUELO DE TUS ABUELOS © un amigo que vivié en tiempos de don Porfirio y escribele una carta contandole como ha cambiado todo: la miisica, las escuelas, los lugares de trabajo, las casas, todo lo que creas que le habria gustado conocer. Promesas 4 | peribdista norteamericano Ja- mes Creelman entrevisto a Por- | f firio Diaz el 3 de marzo de | ""1908. Diaz justificd su prolonga- ]"
James Creelman,"escribieron libros y articulos que discutian la situacion del pais. Diaz cambio de opinion y se reeligio de nuevo. Pero era ya imposible detener el deseo de cambio. PIENSA EN ALGUN ABUELO DE TUS ABUELOS © un amigo que vivié en tiempos de don Porfirio y escribele una carta contandole como ha cambiado todo: la miisica, las escuelas, los lugares de trabajo, las casas, todo lo que creas que le habria gustado conocer. Promesas 4 | peribdista norteamericano Ja- mes Creelman entrevisto a Por- | f firio Diaz el 3 de marzo de | ""1908. Diaz justificd su prolonga- ]"
don Porfirio,"¥ so, €n un momento en que el / pais estaba dividido-y el pue- | blo impreparado para ejercer ""| los principios del gobierno de- | mocratico, Arrojar de repente | a las masas la responsabilidad total del gobierno habria pro- ducido resultados que podian haber desacreditado la causa | del gobierno libre. v 1899 ¥ 1900 ® Reelecciin de : PortirioDiax @ v 1901 v 1902 v 1903 v 1904 * Poemas riisticos, * Santa, novela de de Manuel José * Lascas, poomas Othén © Ferrocarril México-Cuernavaca Federico Gamboa * Rebelidn de © Inauguracién del * Primeros vuelos Gran"
Santa,"¥ so, €n un momento en que el / pais estaba dividido-y el pue- | blo impreparado para ejercer ""| los principios del gobierno de- | mocratico, Arrojar de repente | a las masas la responsabilidad total del gobierno habria pro- ducido resultados que podian haber desacreditado la causa | del gobierno libre. v 1899 ¥ 1900 ® Reelecciin de : PortirioDiax @ v 1901 v 1902 v 1903 v 1904 * Poemas riisticos, * Santa, novela de de Manuel José * Lascas, poomas Othén © Ferrocarril México-Cuernavaca Federico Gamboa * Rebelidn de © Inauguracién del * Primeros vuelos Gran"
Manuel José,"¥ so, €n un momento en que el / pais estaba dividido-y el pue- | blo impreparado para ejercer ""| los principios del gobierno de- | mocratico, Arrojar de repente | a las masas la responsabilidad total del gobierno habria pro- ducido resultados que podian haber desacreditado la causa | del gobierno libre. v 1899 ¥ 1900 ® Reelecciin de : PortirioDiax @ v 1901 v 1902 v 1903 v 1904 * Poemas riisticos, * Santa, novela de de Manuel José * Lascas, poomas Othén © Ferrocarril México-Cuernavaca Federico Gamboa * Rebelidn de © Inauguracién del * Primeros vuelos Gran"
Lascas,"¥ so, €n un momento en que el / pais estaba dividido-y el pue- | blo impreparado para ejercer ""| los principios del gobierno de- | mocratico, Arrojar de repente | a las masas la responsabilidad total del gobierno habria pro- ducido resultados que podian haber desacreditado la causa | del gobierno libre. v 1899 ¥ 1900 ® Reelecciin de : PortirioDiax @ v 1901 v 1902 v 1903 v 1904 * Poemas riisticos, * Santa, novela de de Manuel José * Lascas, poomas Othén © Ferrocarril México-Cuernavaca Federico Gamboa * Rebelidn de © Inauguracién del * Primeros vuelos Gran"
Ferrocarril México,"¥ so, €n un momento en que el / pais estaba dividido-y el pue- | blo impreparado para ejercer ""| los principios del gobierno de- | mocratico, Arrojar de repente | a las masas la responsabilidad total del gobierno habria pro- ducido resultados que podian haber desacreditado la causa | del gobierno libre. v 1899 ¥ 1900 ® Reelecciin de : PortirioDiax @ v 1901 v 1902 v 1903 v 1904 * Poemas riisticos, * Santa, novela de de Manuel José * Lascas, poomas Othén © Ferrocarril México-Cuernavaca Federico Gamboa * Rebelidn de © Inauguracién del * Primeros vuelos Gran"
Cuernavaca,"¥ so, €n un momento en que el / pais estaba dividido-y el pue- | blo impreparado para ejercer ""| los principios del gobierno de- | mocratico, Arrojar de repente | a las masas la responsabilidad total del gobierno habria pro- ducido resultados que podian haber desacreditado la causa | del gobierno libre. v 1899 ¥ 1900 ® Reelecciin de : PortirioDiax @ v 1901 v 1902 v 1903 v 1904 * Poemas riisticos, * Santa, novela de de Manuel José * Lascas, poomas Othén © Ferrocarril México-Cuernavaca Federico Gamboa * Rebelidn de © Inauguracién del * Primeros vuelos Gran"
Cuernavaca,"que empezaron a considerar la conveniencia de eliminar el estorbo que para ellos represen- taba Madero. tuvo un eco que no habria sido facil prever, Francisco Villa y Pascual Orozco en el norte, y en el sur Emiliano Zapata reunieron gran cantidad de gente armada que pronto puso en aprietos al ejército porfirista, obligando al dictador a renunciar. ~ dudad de Cuernavaca, Morelos, escoltado por el Ejército Libertador del Sur. 12 de junio del 911. v 1912 . Y OCTUBRE NOVIEMBRE vty * Francisco | * Plan de FEBRERO MARZO * China se * Sublevacién Madero Ayala, de . sonvierte"
Cuernavaca,"presidencia y no habia re- _ suelto el problema agrario con la rapidez con que Zapata lo esperaba Zapata continud combatiendo a Huerta, al igual que Villa, con quien hizo causa comun. Tras la Convencion de Aguascalien- | =I Los convencionistas decidieron adoptar Parte del programa de Zapata sobre el re- parto de tierras a los campesinos, y eligie- tes ambos lucharian contra Ca- rranza. En noviembre de 1914, los dos caudillos entraron juntos a la _ Ciudad de México. En 1916, Zapata perdido la ciu- dad de Cuernavaca, Victima de una traicion, fue acribillado a tiros _ en la"
Federico Gamboa,"¥ so, €n un momento en que el / pais estaba dividido-y el pue- | blo impreparado para ejercer ""| los principios del gobierno de- | mocratico, Arrojar de repente | a las masas la responsabilidad total del gobierno habria pro- ducido resultados que podian haber desacreditado la causa | del gobierno libre. v 1899 ¥ 1900 ® Reelecciin de : PortirioDiax @ v 1901 v 1902 v 1903 v 1904 * Poemas riisticos, * Santa, novela de de Manuel José * Lascas, poomas Othén © Ferrocarril México-Cuernavaca Federico Gamboa * Rebelidn de © Inauguracién del * Primeros vuelos Gran"
de ©,"¥ so, €n un momento en que el / pais estaba dividido-y el pue- | blo impreparado para ejercer ""| los principios del gobierno de- | mocratico, Arrojar de repente | a las masas la responsabilidad total del gobierno habria pro- ducido resultados que podian haber desacreditado la causa | del gobierno libre. v 1899 ¥ 1900 ® Reelecciin de : PortirioDiax @ v 1901 v 1902 v 1903 v 1904 * Poemas riisticos, * Santa, novela de de Manuel José * Lascas, poomas Othén © Ferrocarril México-Cuernavaca Federico Gamboa * Rebelidn de © Inauguracién del * Primeros vuelos Gran"
Canal,"Canal de Is de Salvador * Proclamacion de la del aeroplane de * Roeleccion de Ciudad de México los yaquis motor, de Orville y Porfirio Diaz Wilbur Wright Repiblica Cubana Diaz Mirén"
Salvador *,"Canal de Is de Salvador * Proclamacion de la del aeroplane de * Roeleccion de Ciudad de México los yaquis motor, de Orville y Porfirio Diaz Wilbur Wright Repiblica Cubana Diaz Mirén"
* Ro,"Canal de Is de Salvador * Proclamacion de la del aeroplane de * Roeleccion de Ciudad de México los yaquis motor, de Orville y Porfirio Diaz Wilbur Wright Repiblica Cubana Diaz Mirén"
Wilbur Wright,"Canal de Is de Salvador * Proclamacion de la del aeroplane de * Roeleccion de Ciudad de México los yaquis motor, de Orville y Porfirio Diaz Wilbur Wright Repiblica Cubana Diaz Mirén"
Díaz Mirón,"Canal de Is de Salvador * Proclamacion de la del aeroplane de * Roeleccion de Ciudad de México los yaquis motor, de Orville y Porfirio Diaz Wilbur Wright Repiblica Cubana Diaz Mirén"
Quer,"Gnuzd los brazos sobre él ancho pecho y hablo con énfasis: Doy la bienvenida a cualquier parti- do oposicionista. Si apare: raré como una bendicion. Y si llega a ha- cerse fuerte, no para explotar sino para gobernar, lo sostendré y aconsejaré, y me olvidaré de mi mismo en la yictorio- $a inauguracion de un gobierno total- mente democratico en ‘mi pais, El ferrocarril ha desempenado un papel importante en la paz de México. Cuando yo llegué a presidente, habia unicamente dos lineas pequefias; una que conectaba la capital con Veracruz, la otra con Querétaro. Hoy dia tenemos mas de"
Puebla,"19,000 kilémetros de ferrocarri- les. El servicio de correos que teniamos era lento y deficiente, transportado en coches de posta, y el que cubria la ruta entre la capital y Puebla era asaltado por fascinerosos dos o tres veces en el mismo viaje, de tal manera que los ulti- mos én atacarlo no encontraban ya nada que robar. Tenemos ahora un sistema eficien- te y econdmico, seguro y rapido a tra- vés de todo el pais y con mas de dos- cientas oficinas postales. Empezamos castigando €} robo con pena de muerte y apresurando la eje- cucién de los culpables."
Puebla,"A\ resistirse contra la policia y los soldados, en Puebla, Comlenza ia Revolucion perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su Ei 14 de noviembre, en Cuchillo Parado, Chi- madre, que también lucharon, fueron encarceladas. huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada las leyes. Pero el una conspiracion maderista en la casa de la éxito de su campa- familia Serdan. fla hizo que Diaz fo En Chihuahua, Madero logré que Pascual viera como un peli-"
Puebla,"A\ resistirse contra la policia y los soldados, en Puebla, Comlenza ia Revolucion perdieron la vida Aquiles (arriba) y Maximo Serdan, que conspiraban contra Porfirio Diaz. Su hermana Carmen y su Ei 14 de noviembre, en Cuchillo Parado, Chi- madre, que también lucharon, fueron encarceladas. huahua, Toribio Ortega se levanto en armas con un pequeno grupo de seguidores. El 18 del mismo mes, en Puebla, fue desbaratada las leyes. Pero el una conspiracion maderista en la casa de la éxito de su campa- familia Serdan. fla hizo que Diaz fo En Chihuahua, Madero logré que Pascual viera como un peli-"
Porfiriato,"con el texto de la leccién. Luego responde in tu cuaderno: ZEn qué mejoré la economia del pais durante el Porfiriato? ¢Cémo vivian los campesinos y los obreros? gTuvo razén Diaz: ‘en permanecer tanto © Organizacion del Partido Antirreeloccionis * lnauguracién del © Huelga de Rio * Entrovista Blanco, Veracruz Diaz-Creelman * Fundacion del Ateneo de la Hospital General en la Ciudad de México * Teoria de la relatividad propuesta en Alemania Juvented * Madero publica lo sucesi¢n # Andrés Molina Enriquez publica Los grandes por Albert Einstein -- problemas nacionales"
Porfiriato,general norteamericano Pershing. El primero lo venceria en Celaya; Pershing encabez6 afios después la fracasada persecucién contra Villa. Articulo 27? {Qué derechos para los obreros establece el Articulo 123? gCudles de estos derechos no existian durante el Porfiriato? 2Es correcto afirmar que la Constitucién de 1917 fue el principal logro de la Revolucion Mexicana?gPor qué? JUNIO * Primer vuelo trasatlantico sin escalas realizado por una tripulacién inglesa comandado por John Alcock
Organ,"con el texto de la leccién. Luego responde in tu cuaderno: ZEn qué mejoré la economia del pais durante el Porfiriato? ¢Cémo vivian los campesinos y los obreros? gTuvo razén Diaz: ‘en permanecer tanto © Organizacion del Partido Antirreeloccionis * lnauguracién del © Huelga de Rio * Entrovista Blanco, Veracruz Diaz-Creelman * Fundacion del Ateneo de la Hospital General en la Ciudad de México * Teoria de la relatividad propuesta en Alemania Juvented * Madero publica lo sucesi¢n # Andrés Molina Enriquez publica Los grandes por Albert Einstein -- problemas nacionales"
